Rank,Country/Territory,Name,Date,Points Accumulated
84,JPN,Masato Takano,2018-07-12,"3,850"
84,MAS,Chan Peng Soon,2018-07-12,"3,850"
87,GER,Peter Kaesbauer,2018-07-12,"3,780"
87,FRA,Mathieu Gangloff,2018-07-12,"3,780"
87,POL,Milosz Bochat,2018-07-12,"3,780"
90,AUS,Matthew Chau,2018-07-12,"3,630"
91,IND,Utkarsh Arora,2018-07-12,"3,600"
91,IND,Tushar Sharma,2018-07-12,"3,600"
91,CHN,Lu Kai,2018-07-12,"3,600"
91,INA,Rian Agung Saputro,2018-07-12,"3,600"
91,CHN,Lu Kai,2018-07-12,"3,600"
96,IND,Kona Tarun,2018-07-12,"3,510"
97,AUS,Simon Wing Hang Leung,2018-07-12,"3,340"
97,AUS,Cham Chen,2018-07-12,"3,340"
99,TPE,Fang-Chih Lee,2018-07-12,"3,030"
99,RUS,Nikita Khakimov,2018-07-12,"3,030"
1,INA,Marcus Fernaldi Gideon,2018-08-02,"48,450"
2,INA,Fajar Alfian,2018-08-02,"38,320"
3,MAS,Goh V Shem,2018-08-02,"38,290"
4,THA,Tinn Isriyanet,2018-08-02,"37,910"
5,JPN,Hiroyuki Endo,2018-08-02,"37,840"
6,TPE,Liao Min Chun,2018-08-02,"37,410"
7,JPN,Takuto Inoue,2018-08-02,"35,380"
8,TPE,Chen Hung Ling,2018-08-02,"34,610"
9,INA,Berry Angriawan,2018-08-02,"34,310"
10,CHN,Han Cheng Kai,2018-08-02,"33,470"
11,DEN,Mads Conrad-Petersen,2018-08-02,"32,970"
12,INA,Mohammad Ahsan,2018-08-02,"32,640"
13,JPN,Takeshi Kamura,2018-08-02,"32,550"
14,CHN,Li Jun Hui,2018-08-02,"31,940"
15,DEN,Kim Astrup,2018-08-02,"30,640"
16,CHN,Ou Xuan Yi,2018-08-02,"28,740"
17,INA,Wahyu Nayaka Arya Pangkaryanira,2018-08-02,"28,510"
18,IND,Attri Manu,2018-08-02,"27,280"
19,DEN,Mathias Boe,2018-08-02,"26,460"
20,IND,Satwiksairaj Rankireddy,2018-08-02,"26,300"
21,TPE,Lu Ching Yao,2018-08-02,"26,170"
22,THA,Inkarat Apisuk,2018-08-02,"25,490"
23,CHN,Liu Cheng,2018-08-02,"25,380"
24,CHN,He Ji Ting,2018-08-02,"23,980"
25,MAS,Ong Yew Sin,2018-08-02,"23,040"
26,DEN,Kasper Antonsen,2018-08-02,"22,770"
27,RUS,Vladimir Ivanov,2018-08-02,"21,930"
28,INA,Akbar Bintang Cahyono,2018-08-02,"21,810"
29,DEN,Mathias Christiansen,2018-08-02,"21,530"
30,GER,Mark Lamsfuss,2018-08-02,"21,490"
31,ENG,Marcus Ellis,2018-08-02,"20,720"
32,MAS,Aaron Chia,2018-08-02,"20,320"
33,CAN,Jason Anthony Ho-Shue,2018-08-02,"20,010"
34,TPE,Lee Jhe-Huei,2018-08-02,"18,070"
35,IND,M.R. Arjun,2018-08-02,"17,700"
36,INA,Angga Pratama,2018-08-02,"17,210"
37,NED,Jacco Arends,2018-08-02,"17,040"
38,CAN,Peter Briggs,2018-08-02,"17,020"
39,THA,Kittinupong Kedren,2018-08-02,"16,790"
40,KOR,Kang Min Hyuk,2018-08-02,"16,680"
41,GER,Jones Ralfy Jansen,2018-08-02,"15,650"
42,TPE,Po Li-Wei,2018-08-02,"14,730"
43,THA,Pakin Kuna-Anuvit,2018-08-02,"14,570"
44,ENG,Ben Lane,2018-08-02,"14,530"
45,NED,Jelle Maas,2018-08-02,"14,520"
46,USA,Phillip Chew,2018-08-02,"13,950"
47,INA,Sabar Karyaman Gutama,2018-08-02,"12,970"
48,THA,Nipitphon Phuangphuapet,2018-08-02,"12,790"
49,IND,Francis Alwin,2018-08-02,"12,720"
50,CHN,Chai Biao,2018-08-02,"11,850"
51,THA,Bodin Isara,2018-08-02,"11,460"
52,CHN,Di Zi Jian,2018-08-02,"11,280"
53,JPN,Takuro Hoki,2018-08-02,"10,880"
54,MAS,Shia Chun Kang,2018-08-02,"10,830"
55,MAS,Tan Boon Heong,2018-08-02,"10,680"
56,MAS,Mohamad Arif Ab Latif Arif,2018-08-02,"10,540"
57,KOR,Chung Eui Seok,2018-08-02,"10,330"
58,MAS,Chooi Kah Ming,2018-08-02,"10,150"
59,RUS,Konstantin Abramov,2018-08-02,"9,380"
60,KOR,Jung Jae Wook,2018-08-02,"9,220"
61,CHN,Huang Kai Xiang,2018-08-02,"9,120"
62,HKG,Lee Chun Hei Reginald,2018-08-02,"8,480"
63,IND,Mandiraju Anilkumar Raju,2018-08-02,"8,330"
64,IND,Arun George,2018-08-02,"8,290"
65,JPN,Keiichiro Matsui,2018-08-02,"7,930"
66,THA,Bodin Isara,2018-08-02,"7,900"
67,DEN,Mathias Bay-Smidt,2018-08-02,"7,890"
68,KOR,Choi Hyuk Gyun,2018-08-02,"7,450"
69,SGP,Danny Bawa Chrisnanta,2018-08-02,"7,290"
70,JPN,Mahiro Kaneko,2018-08-02,"7,250"
71,HKG,Chung Yonny,2018-08-02,"7,200"
72,JPN,Hiroki Okamura,2018-08-02,"6,970"
73,JPN,Masato Takano,2018-08-02,"6,880"
74,KOR,Kim Won Ho,2018-08-02,"6,850"
75,IND,Kapil Chaudhary,2018-08-02,"6,440"
76,VIE,Tuan Duc Do,2018-08-02,"6,300"
76,VIE,Bao Minh,2018-08-02,"6,300"
78,TPE,Lee Sheng Mu,2018-08-02,"6,130"
79,MAS,Goh Sze Fei,2018-08-02,"6,110"
79,FRA,Bastian Kersaudy,2018-08-02,"6,110"
81,KOR,Kim Hwi Tae,2018-08-02,"5,960"
82,IND,Kona Tarun,2018-08-02,"5,730"
83,IND,Rohan Kapoor,2018-08-02,"5,560"
84,CAN,Kan Chao Yu,2018-08-02,"5,510"
85,KOR,Tae In Jung,2018-08-02,"5,500"
86,JPN,Akira Koga,2018-08-02,"5,140"
87,THA,Maneepong Jongjit,2018-08-02,"4,900"
88,INA,Ricky Karandasuwardi,2018-08-02,"4,800"
89,THA,Supak Jomkoh,2018-08-02,"4,730"
90,JPN,Hirokatsu Hashimoto,2018-08-02,"4,680"
91,FRA,Thom Gicquel,2018-08-02,"4,440"
91,INA,Hendra Aprida Gunawan,2018-08-02,"4,440"
91,HKG,Law Cheuk Him,2018-08-02,"4,440"
94,TPE,Fang-Chih Lee,2018-08-02,"4,320"
94,RUS,Nikita Khakimov,2018-08-02,"4,320"
96,TPE,Lee Sheng Mu,2018-08-02,"3,850"
96,KOR,Choi Sol Gyu,2018-08-02,"3,850"
96,MAS,Chan Peng Soon,2018-08-02,"3,850"
99,GER,Peter Kaesbauer,2018-08-02,"3,780"
99,FRA,Mathieu Gangloff,2018-08-02,"3,780"
1,INA,Marcus Fernaldi Gideon,2018-07-26,"48,450"
2,INA,Fajar Alfian,2018-07-26,"38,320"
3,MAS,Goh V Shem,2018-07-26,"38,290"
4,THA,Tinn Isriyanet,2018-07-26,"37,910"
5,JPN,Hiroyuki Endo,2018-07-26,"37,840"
6,TPE,Liao Min Chun,2018-07-26,"37,410"
7,JPN,Takuto Inoue,2018-07-26,"35,380"
8,TPE,Chen Hung Ling,2018-07-26,"34,610"
9,INA,Berry Angriawan,2018-07-26,"34,310"
10,CHN,Han Cheng Kai,2018-07-26,"33,470"
11,DEN,Mads Conrad-Petersen,2018-07-26,"32,970"
12,INA,Mohammad Ahsan,2018-07-26,"32,640"
13,JPN,Takeshi Kamura,2018-07-26,"32,550"
14,CHN,Li Jun Hui,2018-07-26,"31,940"
15,DEN,Kim Astrup,2018-07-26,"30,640"
16,CHN,Ou Xuan Yi,2018-07-26,"28,740"
17,INA,Wahyu Nayaka Arya Pangkaryanira,2018-07-26,"28,510"
18,IND,Attri Manu,2018-07-26,"27,280"
19,DEN,Mathias Boe,2018-07-26,"26,460"
20,IND,Satwiksairaj Rankireddy,2018-07-26,"26,300"
21,TPE,Lu Ching Yao,2018-07-26,"26,170"
22,CHN,Liu Cheng,2018-07-26,"25,380"
23,CHN,He Ji Ting,2018-07-26,"23,980"
24,MAS,Ong Yew Sin,2018-07-26,"23,040"
25,DEN,Kasper Antonsen,2018-07-26,"22,770"
26,THA,Inkarat Apisuk,2018-07-26,"21,640"
27,DEN,Mathias Christiansen,2018-07-26,"21,530"
28,GER,Mark Lamsfuss,2018-07-26,"21,490"
29,ENG,Marcus Ellis,2018-07-26,"20,720"
30,MAS,Aaron Chia,2018-07-26,"20,320"
31,CAN,Jason Anthony Ho-Shue,2018-07-26,"18,720"
32,RUS,Vladimir Ivanov,2018-07-26,"18,080"
33,TPE,Lee Jhe-Huei,2018-07-26,"18,070"
34,IND,M.R. Arjun,2018-07-26,"17,700"
35,INA,Angga Pratama,2018-07-26,"17,210"
36,NED,Jacco Arends,2018-07-26,"17,040"
37,CAN,Peter Briggs,2018-07-26,"17,020"
38,THA,Kittinupong Kedren,2018-07-26,"16,790"
39,KOR,Kang Min Hyuk,2018-07-26,"16,680"
40,INA,Akbar Bintang Cahyono,2018-07-26,"16,310"
41,GER,Jones Ralfy Jansen,2018-07-26,"15,650"
42,THA,Pakin Kuna-Anuvit,2018-07-26,"14,570"
43,ENG,Ben Lane,2018-07-26,"14,530"
44,NED,Jelle Maas,2018-07-26,"14,520"
45,USA,Phillip Chew,2018-07-26,"13,950"
46,TPE,Po Li-Wei,2018-07-26,"13,440"
47,INA,Sabar Karyaman Gutama,2018-07-26,"12,970"
48,IND,Francis Alwin,2018-07-26,"12,720"
49,CHN,Chai Biao,2018-07-26,"11,850"
50,THA,Bodin Isara,2018-07-26,"11,460"
51,CHN,Di Zi Jian,2018-07-26,"11,280"
52,JPN,Takuro Hoki,2018-07-26,"10,880"
53,MAS,Shia Chun Kang,2018-07-26,"10,830"
54,THA,Nipitphon Phuangphuapet,2018-07-26,"10,680"
55,KOR,Chung Eui Seok,2018-07-26,"10,330"
56,MAS,Chooi Kah Ming,2018-07-26,"10,150"
57,MAS,Tan Boon Heong,2018-07-26,"9,390"
58,KOR,Jung Jae Wook,2018-07-26,"9,220"
59,CHN,Huang Kai Xiang,2018-07-26,"9,120"
60,HKG,Lee Chun Hei Reginald,2018-07-26,"8,480"
61,IND,Mandiraju Anilkumar Raju,2018-07-26,"8,330"
62,THA,Bodin Isara,2018-07-26,"7,900"
63,DEN,Mathias Bay-Smidt,2018-07-26,"7,890"
64,KOR,Choi Hyuk Gyun,2018-07-26,"7,450"
65,HKG,Chung Yonny,2018-07-26,"7,200"
66,KOR,Kim Won Ho,2018-07-26,"6,850"
67,IND,Kapil Chaudhary,2018-07-26,"6,440"
68,VIE,Tuan Duc Do,2018-07-26,"6,300"
68,VIE,Bao Minh,2018-07-26,"6,300"
70,TPE,Lee Sheng Mu,2018-07-26,"6,130"
71,MAS,Goh Sze Fei,2018-07-26,"6,110"
71,FRA,Bastian Kersaudy,2018-07-26,"6,110"
73,KOR,Kim Hwi Tae,2018-07-26,"5,960"
73,JPN,Mahiro Kaneko,2018-07-26,"5,960"
75,IND,Kona Tarun,2018-07-26,"5,730"
76,IND,Rohan Kapoor,2018-07-26,"5,560"
77,CAN,Kan Chao Yu,2018-07-26,"5,510"
78,KOR,Tae In Jung,2018-07-26,"5,500"
79,MAS,Mohamad Arif Ab Latif Arif,2018-07-26,"5,040"
80,JPN,Keiichiro Matsui,2018-07-26,"4,900"
80,THA,Maneepong Jongjit,2018-07-26,"4,900"
82,JPN,Hiroki Okamura,2018-07-26,"4,860"
83,INA,Ricky Karandasuwardi,2018-07-26,"4,800"
84,THA,Supak Jomkoh,2018-07-26,"4,730"
85,RUS,Konstantin Abramov,2018-07-26,"4,700"
86,FRA,Thom Gicquel,2018-07-26,"4,440"
86,IND,Arun George,2018-07-26,"4,440"
86,INA,Hendra Aprida Gunawan,2018-07-26,"4,440"
86,HKG,Law Cheuk Him,2018-07-26,"4,440"
90,SGP,Danny Bawa Chrisnanta,2018-07-26,"4,260"
91,KOR,Choi Sol Gyu,2018-07-26,"3,850"
91,JPN,Masato Takano,2018-07-26,"3,850"
91,MAS,Chan Peng Soon,2018-07-26,"3,850"
94,GER,Peter Kaesbauer,2018-07-26,"3,780"
94,FRA,Mathieu Gangloff,2018-07-26,"3,780"
94,POL,Milosz Bochat,2018-07-26,"3,780"
97,AUS,Matthew Chau,2018-07-26,"3,630"
98,MAS,Goh Sze Fei,2018-07-26,"3,600"
98,HKG,Lee Chun Hei Reginald,2018-07-26,"3,600"
98,IND,Utkarsh Arora,2018-07-26,"3,600"
1,INA,Marcus Fernaldi Gideon,2018-09-06,"48,450"
2,INA,Fajar Alfian,2018-09-06,"38,320"
3,MAS,Goh V Shem,2018-09-06,"38,290"
4,THA,Tinn Isriyanet,2018-09-06,"37,910"
5,JPN,Hiroyuki Endo,2018-09-06,"37,840"
6,TPE,Liao Min Chun,2018-09-06,"37,410"
7,JPN,Takuto Inoue,2018-09-06,"35,380"
8,TPE,Chen Hung Ling,2018-09-06,"34,610"
9,INA,Berry Angriawan,2018-09-06,"34,310"
10,CHN,Han Cheng Kai,2018-09-06,"33,470"
11,DEN,Mads Conrad-Petersen,2018-09-06,"32,970"
12,INA,Mohammad Ahsan,2018-09-06,"32,640"
13,JPN,Takeshi Kamura,2018-09-06,"32,550"
14,CHN,Li Jun Hui,2018-09-06,"31,940"
15,DEN,Kim Astrup,2018-09-06,"30,640"
16,CHN,Ou Xuan Yi,2018-09-06,"28,740"
17,INA,Wahyu Nayaka Arya Pangkaryanira,2018-09-06,"28,510"
18,THA,Inkarat Apisuk,2018-09-06,"27,600"
19,IND,Attri Manu,2018-09-06,"27,280"
20,DEN,Mathias Boe,2018-09-06,"26,460"
21,IND,Satwiksairaj Rankireddy,2018-09-06,"26,300"
22,TPE,Lu Ching Yao,2018-09-06,"26,170"
23,DEN,Kasper Antonsen,2018-09-06,"25,520"
24,CHN,Liu Cheng,2018-09-06,"25,380"
25,CHN,He Ji Ting,2018-09-06,"23,980"
26,MAS,Aaron Chia,2018-09-06,"23,350"
27,MAS,Ong Yew Sin,2018-09-06,"23,040"
28,RUS,Vladimir Ivanov,2018-09-06,"21,930"
29,INA,Akbar Bintang Cahyono,2018-09-06,"21,810"
30,DEN,Mathias Christiansen,2018-09-06,"21,530"
31,GER,Mark Lamsfuss,2018-09-06,"21,490"
32,ENG,Marcus Ellis,2018-09-06,"20,720"
33,CAN,Jason Anthony Ho-Shue,2018-09-06,"20,010"
34,NED,Jacco Arends,2018-09-06,"19,790"
35,TPE,Lee Jhe-Huei,2018-09-06,"18,070"
36,IND,M.R. Arjun,2018-09-06,"17,700"
37,THA,Bodin Isara,2018-09-06,"17,410"
38,GER,Jones Ralfy Jansen,2018-09-06,"17,320"
39,INA,Angga Pratama,2018-09-06,"17,210"
40,CAN,Peter Briggs,2018-09-06,"17,020"
41,THA,Kittinupong Kedren,2018-09-06,"16,790"
42,KOR,Kang Min Hyuk,2018-09-06,"16,680"
43,NED,Jelle Maas,2018-09-06,"16,190"
44,TPE,Po Li-Wei,2018-09-06,"16,020"
45,THA,Nipitphon Phuangphuapet,2018-09-06,"14,900"
46,MAS,Shia Chun Kang,2018-09-06,"14,610"
47,THA,Pakin Kuna-Anuvit,2018-09-06,"14,570"
48,ENG,Ben Lane,2018-09-06,"14,530"
49,MAS,Mohamad Arif Ab Latif Arif,2018-09-06,"14,390"
50,USA,Phillip Chew,2018-09-06,"13,950"
51,INA,Sabar Karyaman Gutama,2018-09-06,"12,970"
52,MAS,Tan Boon Heong,2018-09-06,"12,790"
53,IND,Francis Alwin,2018-09-06,"12,720"
54,JPN,Akira Koga,2018-09-06,"12,150"
55,RUS,Konstantin Abramov,2018-09-06,"12,130"
56,MAS,Goh Sze Fei,2018-09-06,"11,890"
57,CHN,Chai Biao,2018-09-06,"11,850"
58,CHN,Di Zi Jian,2018-09-06,"11,280"
59,JPN,Keiichiro Matsui,2018-09-06,"10,960"
60,JPN,Takuro Hoki,2018-09-06,"10,880"
61,TPE,Lee Sheng Mu,2018-09-06,"10,810"
62,KOR,Chung Eui Seok,2018-09-06,"10,330"
63,MAS,Chooi Kah Ming,2018-09-06,"10,150"
64,KOR,Jung Jae Wook,2018-09-06,"9,220"
65,CHN,Huang Kai Xiang,2018-09-06,"9,120"
66,JPN,Hiroki Okamura,2018-09-06,"9,080"
67,HKG,Lee Chun Hei Reginald,2018-09-06,"8,480"
68,IND,Mandiraju Anilkumar Raju,2018-09-06,"8,330"
69,IND,Arun George,2018-09-06,"8,290"
70,JPN,Masato Takano,2018-09-06,"8,170"
71,THA,Bodin Isara,2018-09-06,"7,900"
72,DEN,Mathias Bay-Smidt,2018-09-06,"7,890"
73,VIE,Tuan Duc Do,2018-09-06,"7,590"
73,VIE,Bao Minh,2018-09-06,"7,590"
75,KOR,Choi Hyuk Gyun,2018-09-06,"7,450"
76,SGP,Danny Bawa Chrisnanta,2018-09-06,"7,290"
77,JPN,Mahiro Kaneko,2018-09-06,"7,250"
78,HKG,Chung Yonny,2018-09-06,"7,200"
79,KOR,Kim Gi Jung,2018-09-06,"7,000"
80,DEN,Frederik Colberg,2018-09-06,"6,880"
81,KOR,Kim Won Ho,2018-09-06,"6,850"
82,IND,Kapil Chaudhary,2018-09-06,"6,440"
83,TPE,Lin Shang Kai,2018-09-06,"6,430"
84,FRA,Bastian Kersaudy,2018-09-06,"6,110"
85,KOR,Kim Hwi Tae,2018-09-06,"5,960"
86,IND,Kona Tarun,2018-09-06,"5,730"
87,TPE,Fang-Chih Lee,2018-09-06,"5,610"
88,IND,Rohan Kapoor,2018-09-06,"5,560"
89,CAN,Kan Chao Yu,2018-09-06,"5,510"
90,KOR,Tae In Jung,2018-09-06,"5,500"
91,KOR,Ko Sung Hyun,2018-09-06,"5,500"
92,MAS,Chen Tang Jie,2018-09-06,"4,900"
92,THA,Maneepong Jongjit,2018-09-06,"4,900"
94,INA,Ricky Karandasuwardi,2018-09-06,"4,800"
95,THA,Supak Jomkoh,2018-09-06,"4,730"
96,JPN,Hirokatsu Hashimoto,2018-09-06,"4,680"
97,FRA,Thom Gicquel,2018-09-06,"4,440"
97,INA,Hendra Aprida Gunawan,2018-09-06,"4,440"
97,HKG,Law Cheuk Him,2018-09-06,"4,440"
100,RUS,Nikita Khakimov,2018-09-06,"4,320"
1,INA,Marcus Fernaldi Gideon,2018-07-19,"48,450"
2,INA,Fajar Alfian,2018-07-19,"38,320"
3,MAS,Goh V Shem,2018-07-19,"38,290"
4,JPN,Hiroyuki Endo,2018-07-19,"37,840"
5,JPN,Takuto Inoue,2018-07-19,"35,380"
6,TPE,Liao Min Chun,2018-07-19,"35,190"
7,TPE,Chen Hung Ling,2018-07-19,"34,610"
8,INA,Berry Angriawan,2018-07-19,"34,310"
9,DEN,Mads Conrad-Petersen,2018-07-19,"32,970"
10,THA,Tinn Isriyanet,2018-07-19,"32,870"
11,JPN,Takeshi Kamura,2018-07-19,"32,550"
12,CHN,Li Jun Hui,2018-07-19,"31,940"
13,DEN,Kim Astrup,2018-07-19,"30,640"
14,INA,Wahyu Nayaka Arya Pangkaryanira,2018-07-19,"28,510"
15,IND,Attri Manu,2018-07-19,"27,280"
16,CHN,Han Cheng Kai,2018-07-19,"27,050"
17,DEN,Mathias Boe,2018-07-19,"26,460"
18,TPE,Lu Ching Yao,2018-07-19,"26,170"
19,CHN,Liu Cheng,2018-07-19,"25,380"
20,CHN,He Ji Ting,2018-07-19,"23,980"
21,INA,Mohammad Ahsan,2018-07-19,"23,440"
22,MAS,Ong Yew Sin,2018-07-19,"23,040"
23,DEN,Kasper Antonsen,2018-07-19,"22,770"
24,IND,Satwiksairaj Rankireddy,2018-07-19,"22,700"
25,DEN,Mathias Christiansen,2018-07-19,"21,530"
26,CHN,Ou Xuan Yi,2018-07-19,"20,940"
27,ENG,Marcus Ellis,2018-07-19,"20,720"
28,THA,Inkarat Apisuk,2018-07-19,"19,420"
29,GER,Mark Lamsfuss,2018-07-19,"19,270"
30,RUS,Vladimir Ivanov,2018-07-19,"18,080"
31,TPE,Lee Jhe-Huei,2018-07-19,"18,070"
32,NED,Jacco Arends,2018-07-19,"17,040"
33,THA,Kittinupong Kedren,2018-07-19,"16,790"
34,MAS,Aaron Chia,2018-07-19,"16,720"
35,KOR,Kang Min Hyuk,2018-07-19,"16,680"
36,CAN,Jason Anthony Ho-Shue,2018-07-19,"16,500"
37,GER,Jones Ralfy Jansen,2018-07-19,"15,650"
38,IND,M.R. Arjun,2018-07-19,"15,480"
39,NED,Jelle Maas,2018-07-19,"14,520"
40,INA,Akbar Bintang Cahyono,2018-07-19,"14,090"
41,CAN,Peter Briggs,2018-07-19,"13,420"
42,INA,Sabar Karyaman Gutama,2018-07-19,"12,970"
43,IND,Francis Alwin,2018-07-19,"12,720"
44,THA,Pakin Kuna-Anuvit,2018-07-19,"12,350"
45,CHN,Chai Biao,2018-07-19,"11,850"
46,USA,Phillip Chew,2018-07-19,"11,730"
47,CHN,Di Zi Jian,2018-07-19,"11,280"
48,ENG,Ben Lane,2018-07-19,"10,930"
49,JPN,Takuro Hoki,2018-07-19,"10,880"
50,MAS,Shia Chun Kang,2018-07-19,"10,830"
51,INA,Angga Pratama,2018-07-19,"10,790"
52,KOR,Chung Eui Seok,2018-07-19,"10,330"
53,MAS,Chooi Kah Ming,2018-07-19,"10,150"
54,MAS,Tan Boon Heong,2018-07-19,"9,390"
55,KOR,Jung Jae Wook,2018-07-19,"9,220"
56,CHN,Huang Kai Xiang,2018-07-19,"9,120"
57,HKG,Lee Chun Hei Reginald,2018-07-19,"8,480"
58,THA,Nipitphon Phuangphuapet,2018-07-19,"8,460"
59,TPE,Po Li-Wei,2018-07-19,"8,400"
60,THA,Bodin Isara,2018-07-19,"7,900"
61,DEN,Mathias Bay-Smidt,2018-07-19,"7,890"
62,KOR,Choi Hyuk Gyun,2018-07-19,"7,450"
63,KOR,Kim Won Ho,2018-07-19,"6,850"
64,IND,Kapil Chaudhary,2018-07-19,"6,440"
65,THA,Bodin Isara,2018-07-19,"6,420"
66,VIE,Tuan Duc Do,2018-07-19,"6,300"
66,VIE,Bao Minh,2018-07-19,"6,300"
68,TPE,Lee Sheng Mu,2018-07-19,"6,130"
69,MAS,Goh Sze Fei,2018-07-19,"6,110"
69,FRA,Bastian Kersaudy,2018-07-19,"6,110"
69,IND,Mandiraju Anilkumar Raju,2018-07-19,"6,110"
72,KOR,Kim Hwi Tae,2018-07-19,"5,960"
72,JPN,Mahiro Kaneko,2018-07-19,"5,960"
74,IND,Kona Tarun,2018-07-19,"5,730"
75,IND,Rohan Kapoor,2018-07-19,"5,560"
76,CAN,Kan Chao Yu,2018-07-19,"5,510"
77,KOR,Tae In Jung,2018-07-19,"5,500"
78,JPN,Keiichiro Matsui,2018-07-19,"4,900"
78,THA,Maneepong Jongjit,2018-07-19,"4,900"
80,JPN,Hiroki Okamura,2018-07-19,"4,860"
81,INA,Ricky Karandasuwardi,2018-07-19,"4,800"
82,THA,Supak Jomkoh,2018-07-19,"4,730"
83,RUS,Konstantin Abramov,2018-07-19,"4,700"
84,INA,Hendra Aprida Gunawan,2018-07-19,"4,440"
84,HKG,Law Cheuk Him,2018-07-19,"4,440"
86,KOR,Choi Sol Gyu,2018-07-19,"3,850"
86,JPN,Masato Takano,2018-07-19,"3,850"
86,MAS,Chan Peng Soon,2018-07-19,"3,850"
89,GER,Peter Kaesbauer,2018-07-19,"3,780"
89,FRA,Mathieu Gangloff,2018-07-19,"3,780"
89,POL,Milosz Bochat,2018-07-19,"3,780"
92,AUS,Matthew Chau,2018-07-19,"3,630"
93,HKG,Chung Yonny,2018-07-19,"3,600"
93,IND,Utkarsh Arora,2018-07-19,"3,600"
93,IND,Tushar Sharma,2018-07-19,"3,600"
93,CHN,Lu Kai,2018-07-19,"3,600"
93,INA,Rian Agung Saputro,2018-07-19,"3,600"
93,CHN,Lu Kai,2018-07-19,"3,600"
99,AUS,Simon Wing Hang Leung,2018-07-19,"3,340"
99,AUS,Cham Chen,2018-07-19,"3,340"
1,INA,Marcus Fernaldi Gideon,2018-05-17,"30,400"
2,MAS,Goh V Shem,2018-05-17,"29,240"
3,TPE,Chen Hung Ling,2018-05-17,"26,730"
4,INA,Fajar Alfian,2018-05-17,"25,600"
5,INA,Berry Angriawan,2018-05-17,"25,050"
6,DEN,Mads Conrad-Petersen,2018-05-17,"23,710"
7,THA,Tinn Isriyanet,2018-05-17,"21,520"
8,DEN,Mathias Boe,2018-05-17,"20,800"
9,IND,Attri Manu,2018-05-17,"20,680"
10,INA,Wahyu Nayaka Arya Pangkaryanira,2018-05-17,"20,470"
11,DEN,Kim Astrup,2018-05-17,"19,790"
12,CHN,Li Jun Hui,2018-05-17,"19,440"
13,TPE,Liao Min Chun,2018-05-17,"19,090"
14,DEN,Kasper Antonsen,2018-05-17,"17,110"
15,TPE,Lu Ching Yao,2018-05-17,"16,910"
16,INA,Mohammad Ahsan,2018-05-17,"16,120"
17,JPN,Hiroyuki Endo,2018-05-17,"15,890"
18,IND,Satwiksairaj Rankireddy,2018-05-17,"14,820"
19,CHN,Han Cheng Kai,2018-05-17,"14,670"
20,TPE,Lee Jhe-Huei,2018-05-17,"14,470"
21,CHN,Liu Cheng,2018-05-17,"14,460"
22,JPN,Takuto Inoue,2018-05-17,"14,440"
23,DEN,Mathias Christiansen,2018-05-17,"14,210"
24,THA,Kittinupong Kedren,2018-05-17,"14,130"
25,MAS,Ong Yew Sin,2018-05-17,"13,920"
26,CHN,He Ji Ting,2018-05-17,"13,280"
27,IND,M.R. Arjun,2018-05-17,"13,260"
28,GER,Mark Lamsfuss,2018-05-17,"12,920"
29,IND,Francis Alwin,2018-05-17,"12,720"
30,NED,Jacco Arends,2018-05-17,"12,340"
31,CHN,Chai Biao,2018-05-17,"11,850"
32,THA,Inkarat Apisuk,2018-05-17,"11,680"
33,ENG,Marcus Ellis,2018-05-17,"11,370"
34,MAS,Shia Chun Kang,2018-05-17,"10,830"
35,INA,Angga Pratama,2018-05-17,"10,790"
36,INA,Sabar Karyaman Gutama,2018-05-17,"10,750"
37,GER,Jones Ralfy Jansen,2018-05-17,"10,510"
38,INA,Akbar Bintang Cahyono,2018-05-17,"10,490"
39,JPN,Takeshi Kamura,2018-05-17,"9,350"
40,RUS,Vladimir Ivanov,2018-05-17,"8,820"
41,THA,Bodin Isara,2018-05-17,"7,900"
42,KOR,Kang Min Hyuk,2018-05-17,"7,700"
43,CHN,Ou Xuan Yi,2018-05-17,"7,610"
44,MAS,Chooi Kah Ming,2018-05-17,"7,490"
45,KOR,Choi Hyuk Gyun,2018-05-17,"7,450"
46,CAN,Peter Briggs,2018-05-17,"7,420"
47,MAS,Aaron Chia,2018-05-17,"7,360"
48,THA,Pakin Kuna-Anuvit,2018-05-17,"7,170"
49,KOR,Kim Won Ho,2018-05-17,"6,850"
50,IND,Kapil Chaudhary,2018-05-17,"6,440"
51,TPE,Po Li-Wei,2018-05-17,"6,180"
52,TPE,Lee Sheng Mu,2018-05-17,"6,130"
53,MAS,Goh Sze Fei,2018-05-17,"6,110"
53,FRA,Bastian Kersaudy,2018-05-17,"6,110"
55,HKG,Lee Chun Hei Reginald,2018-05-17,"5,820"
56,IND,Rohan Kapoor,2018-05-17,"5,560"
57,KOR,Tae In Jung,2018-05-17,"5,500"
58,CAN,Jason Anthony Ho-Shue,2018-05-17,"4,970"
59,JPN,Keiichiro Matsui,2018-05-17,"4,900"
59,THA,Maneepong Jongjit,2018-05-17,"4,900"
61,NED,Jelle Maas,2018-05-17,"4,860"
62,THA,Supak Jomkoh,2018-05-17,"4,730"
63,RUS,Konstantin Abramov,2018-05-17,"4,700"
64,CHN,Di Zi Jian,2018-05-17,"4,680"
65,KOR,Chung Eui Seok,2018-05-17,"4,670"
