,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Match Winner
437,Blibli_Indonesia_Open,2019-07-16,Indonesia,MD,6,0,54,China,Malaysia,"Li Jun Hui, Liu Yu Chen",3.0,"Aaron Chia, Soh Wooi Yik",,19,21,21.0,15.0,21.0,9.0,61,45,2,1,3,3,4,6,7,0,1
438,Victor_China_Open,2018-09-19,China,MS,4,0,33,Japan,Japan,Kenta Nishimoto,,Kazumasa Sakai,,21,12,21.0,11.0,,,42,23,2,0,4,0,5,4,1,2,1
439,Yonex_All_England_Open,2019-03-06,England,WS,4,0,35,India,Scotland,Saina Nehwal,8.0,Kirsty Gilmour,,21,17,21.0,18.0,,,42,35,2,0,2,0,5,4,7,0,1
440,Yonex_All_England_Open,2019-03-08,England,MS,6,0,68,Hongkong,Indonesia,Ng Ka Long Angus,,Tommy Sugiarto,,16,21,21.0,14.0,21.0,15.0,58,50,2,1,2,2,3,6,4,5,1
441,Yonex_All_England_Open,2019-03-10,England,MD,6,0,48,Indonesia,Malaysia,"Mohammad Ahsan, Hendra Setiawan",6.0,"Aaron Chia, Soh Wooi Yik",,11,21,21.0,14.0,21.0,12.0,53,47,2,1,2,1,5,6,9,6,1
442,Victor_China_Open,2018-09-18,China,XD,6,0,52,Japan,Indonesia,"Yuta Watanabe, Arisa Higashino",,"Hafiz Faizal, Gloria Emanuelle Widjaja",,22,20,16.0,21.0,21.0,16.0,59,57,2,1,3,2,6,4,5,1,1
443,Victor_China_Open,2018-09-20,China,WS,6,0,57,Japan,Japan,Akane Yamaguchi,2.0,Aya Ohori,,18,21,21.0,14.0,21.0,17.0,60,52,2,1,5,1,6,4,6,0,1
444,Yonex_All_England_Open,2019-03-09,England,MS,4,0,54,Japan,Hongkong,Kento Momota,1.0,Ng Ka Long Angus,,21,19,21.0,11.0,,,42,30,2,0,3,0,5,5,7,1,1
445,Yonex_All_England_Open,2019-03-07,England,WD,4,0,47,Bulgaria,Thailand,"Gabriela Stoeva, Stefani Stoeva",8.0,"Puttita Supajirakul, Sapsiree Taerattanachai",,21,18,25.0,23.0,,,46,41,2,0,2,4,5,4,2,4,1
446,Yonex_All_England_Open,2019-03-10,England,XD,4,0,41,China,Japan,"Zheng Si Wei, Huang Ya Qiong",1.0,"Yuta Watanabe, Arisa Higashino",3.0,21,17,22.0,20.0,,,43,37,2,0,3,1,6,5,15,5,1
447,Blibli_Indonesia_Open,2019-07-16,Indonesia,MS,4,0,43,Denmark,Chinesetaipei,Hans-Kristian Solberg Vittinghus,,Wang Tzu Wei,,21,16,21.0,18.0,,,42,34,2,0,3,0,6,4,4,3,1
448,Yonex_All_England_Open,2018-03-14,England,XD,4,0,30,China,England,"Zheng Si Wei, Huang Ya Qiong",5.0,"Ben Lane, Jessica Pugh",,21,14,21.0,9.0,,,42,23,2,0,2,0,7,3,1,0,1
449,Victor_China_Open,2018-09-19,China,XD,4,0,27,Hongkong,Russia,"Tang Chun Man, Tse Ying Suet",4.0,"Rodion Alimov, Alina Davletova",,21,14,21.0,19.0,,,42,33,2,0,2,0,4,4,1,1,1
450,Yonex_All_England_Open,2019-03-08,England,MD,4,0,39,Indonesia,Malaysia,"Fajar Alfian, Muhammad Rian Ardianto",8.0,"Goh V Shem, Tan Wee Kiong",,22,20,21.0,12.0,,,43,32,2,0,3,1,7,6,3,0,1
451,Victor_China_Open,2018-09-18,China,WS,6,0,49,Japan,Malaysia,Akane Yamaguchi,2.0,Goh Jin Wei,,23,21,12.0,21.0,21.0,15.0,56,57,2,1,4,2,7,4,7,1,1
452,Yonex_All_England_Open,2019-03-09,England,WS,4,0,42,China,Japan,Chen Yu Fei,3.0,Nozomi Okuhara,2.0,21,17,21.0,11.0,,,42,28,2,0,3,0,7,5,10,4,1
453,Yonex_All_England_Open,2019-03-10,England,MS,6,0,81,Japan,Denmark,Kento Momota,1.0,Viktor Axelsen,6.0,21,11,15.0,21.0,21.0,15.0,57,47,2,1,3,3,8,5,14,5,1
454,Victor_China_Open,2018-09-20,China,XD,6,0,63,Thailand,England,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",,"Chris Adcock, Gabrielle Adcock",8.0,17,21,25.0,23.0,21.0,16.0,63,60,2,1,4,3,6,4,5,0,1
455,Yonex_All_England_Open,2019-03-08,England,MS,4,0,44,Japan,India,Kento Momota,1.0,Kidambi Srikanth,7.0,21,12,21.0,16.0,,,42,28,2,0,8,0,9,4,16,4,1
456,Yonex_All_England_Open,2019-03-07,England,MS,6,0,80,Indonesia,China,Tommy Sugiarto,,Huang Yu Xiang,,22,24,21.0,17.0,21.0,16.0,64,57,2,1,6,4,10,5,2,0,1
457,Blibli_Indonesia_Open,2019-07-16,Indonesia,XD,4,0,40,Hongkong,Japan,"Tang Chun Man, Tse Ying Suet",8.0,"Takuro Hoki, Wakana Nagahara",,22,20,21.0,17.0,,,43,37,2,0,4,1,4,3,1,0,1
458,Yonex_All_England_Open,2019-03-09,England,MS,6,0,66,Denmark,China,Viktor Axelsen,6.0,Shi Yu Qi,2.0,22,20,13.0,21.0,21.0,9.0,56,50,2,1,4,1,5,6,10,3,1
459,Victor_China_Open,2018-09-19,China,WD,4,0,32,Korea,India,"Kim So Yeong, Kong Hee Yong",,"Ashwini Ponnappa, Reddy Sikki",,21,10,21.0,18.0,,,42,28,2,0,7,0,11,4,3,0,1
460,Yonex_All_England_Open,2019-03-06,England,WD,4,0,30,China,Canada,"Chen Qing Chen, Jia Yi Fan",5.0,"Rachel Honderich, Kristen Tsai",,21,11,21.0,6.0,,,42,17,2,0,4,0,11,4,3,0,1
461,Victor_China_Open,2018-09-18,China,WD,4,0,29,Indonesia,Germany,"Greysia Polii, Apriyani Rahayu",4.0,"Johanna Käpplein, Lara Kaepplein",,21,17,21.0,15.0,,,42,32,2,0,6,0,5,3,1,0,1
462,Yonex_All_England_Open,2018-03-14,England,WS,2,1,2,Malaysia,China,Goh Jin Wei,,He Bing Jiao,,6,1,,,,,6,1,1,0,0,0,5,1,3,3,1
463,Yonex_All_England_Open,2019-03-08,England,XD,4,0,35,China,England,"Zheng Si Wei, Huang Ya Qiong",1.0,"Chris Adcock, Gabrielle Adcock",6.0,21,16,21.0,12.0,,,42,28,2,0,4,0,6,4,5,0,1
464,Yonex_All_England_Open,2019-03-09,England,WD,4,0,65,China,Japan,"Chen Qing Chen, Jia Yi Fan",5.0,"Yuki Fukushima, Sayaka Hirota",1.0,21,18,23.0,21.0,,,44,39,2,0,3,2,4,4,12,10,1
465,Blibli_Indonesia_Open,2019-07-17,Indonesia,WS,4,0,32,China,Indonesia,Chen Yu Fei,2.0,Fitriani Fitriani,,21,7,21.0,19.0,,,42,26,2,0,2,0,9,4,6,2,1
466,Victor_China_Open,2018-09-20,China,WD,2,1,3,Bulgaria,Korea,"Gabriela Stoeva, Stefani Stoeva",,"Lee So Hee, Shin Seung Chan",7.0,5,4,,,,,5,4,1,0,0,0,2,1,2,8,1
467,Blibli_Indonesia_Open,2019-07-16,Indonesia,XD,2,1,7,England,Japan,"Chris Adcock, Gabrielle Adcock",,"Yuta Watanabe, Arisa Higashino",3.0,11,6,,,,,11,6,1,0,0,0,3,1,1,4,1
468,Yonex_All_England_Open,2019-03-07,England,WS,4,0,33,China,China,Li Xue Rui,,Chen Xiao Xin,,21,14,21.0,12.0,,,42,26,2,0,5,0,10,3,1,0,1
469,Victor_China_Open,2018-09-19,China,XD,6,0,54,Indonesia,Malaysia,"Ricky Karandasuwardi, Debby Susanto",,"Goh Soon Huat, Lai Shevon Jemie",7.0,21,15,19.0,21.0,21.0,16.0,61,52,2,1,3,1,7,4,2,0,1
470,Yonex_All_England_Open,2019-03-08,England,MD,6,0,64,Malaysia,China,"Aaron Chia, Soh Wooi Yik",,"Liu Cheng, Zhang Nan",,21,19,17.0,21.0,21.0,12.0,59,52,2,1,3,1,5,5,2,0,1
471,Yonex_All_England_Open,2019-03-09,England,XD,6,0,53,China,Indonesia,"Zheng Si Wei, Huang Ya Qiong",1.0,"Praveen Jordan, Melati Daeva Oktavianti",,13,21,22.0,20.0,21.0,13.0,56,54,2,1,4,4,6,5,11,2,1
472,Victor_China_Open,2018-09-18,China,MD,4,0,26,Chinesetaipei,Netherlands,"Chen Hung Ling, Wang Chi-Lin",,"Jelle Maas, Robin Tabeling",,21,11,21.0,13.0,,,42,24,2,0,5,0,7,2,2,1,1
473,Yonex_All_England_Open,2019-03-06,England,WS,4,0,30,Hongkong,Russia,Cheung Ngan Yi,,Evgeniya Kosetskaya,,21,15,21.0,9.0,,,42,24,2,0,4,0,7,3,2,0,1
474,Blibli_Indonesia_Open,2019-07-17,Indonesia,WD,4,0,51,Thailand,England,"Puttita Supajirakul, Sapsiree Taerattanachai",,"Chloe Birch, Lauren Smith",,21,17,21.0,19.0,,,42,36,2,0,3,0,4,4,2,0,1
475,Yonex_All_England_Open,2019-03-08,England,WS,4,0,38,Japan,China,Nozomi Okuhara,2.0,Li Xue Rui,,21,17,21.0,14.0,,,42,31,2,0,4,0,6,4,4,2,1
476,Yonex_All_England_Open,2018-03-14,England,MD,4,0,49,Denmark,Chinesetaipei,"Kim Astrup, Anders Skaarup Rasmussen",,"Lu Ching Yao, Yang Po Han",,21,15,25.0,23.0,,,46,38,2,0,2,4,5,4,6,3,1
477,Victor_China_Open,2018-09-20,China,WD,6,0,64,Japan,Indonesia,"Misaki Matsutomo, Ayaka Takahashi",2.0,"Della Destiara Haris, Rizki Amelia Pradipta",,19,21,21.0,13.0,21.0,13.0,61,47,2,1,2,1,6,5,6,0,1
478,Yonex_All_England_Open,2019-03-09,England,MD,6,0,59,Malaysia,Indonesia,"Aaron Chia, Soh Wooi Yik",,"Fajar Alfian, Muhammad Rian Ardianto",8.0,12,21,22.0,20.0,21.0,19.0,55,60,2,1,5,1,5,5,4,4,1
479,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,4,0,33,Japan,Germany,"Misaki Matsutomo, Ayaka Takahashi",3.0,"Linda Efler, Isabel Lohau",,21,17,21.0,8.0,,,42,25,2,0,5,0,7,5,1,0,1
480,Yonex_All_England_Open,2019-03-07,England,WD,4,0,33,China,Korea,"Li Wen Mei, Zheng Yu",,"Lee So Hee, Shin Seung Chan",6.0,21,8,21.0,18.0,,,42,26,2,0,2,0,12,3,2,3,1
481,Blibli_Indonesia_Open,2019-07-19,Indonesia,WS,6,0,64,Chinesetaipei,Thailand,Tai Tzu Ying,1.0,Ratchanok Intanon,7.0,21,18,16.0,21.0,21.0,12.0,58,51,2,1,3,2,6,4,21,17,1
482,Blibli_Indonesia_Open,2019-07-18,Indonesia,XD,4,0,37,Malaysia,Hongkong,"Tan Kian Meng, Lai Pei Jing",,"Tang Chun Man, Tse Ying Suet",8.0,21,15,21.0,14.0,,,42,29,2,0,5,0,5,4,3,7,1
483,Blibli_Indonesia_Open,2019-07-17,Indonesia,WS,6,0,59,India,Japan,Pusarla V. Sindhu,5.0,Aya Ohori,,11,21,21.0,15.0,21.0,15.0,53,51,2,1,5,1,5,5,13,1,1
484,Yonex_All_England_Open,2019-03-08,England,WD,6,0,80,Japan,Bulgaria,"Yuki Fukushima, Sayaka Hirota",1.0,"Gabriela Stoeva, Stefani Stoeva",8.0,17,21,21.0,15.0,21.0,19.0,59,55,2,1,3,2,4,6,6,0,1
485,Blibli_Indonesia_Open,2019-07-20,Indonesia,WD,6,0,72,Japan,Korea,"Misaki Matsutomo, Ayaka Takahashi",3.0,"Lee So Hee, Shin Seung Chan",6.0,17,21,21.0,14.0,21.0,15.0,59,50,2,1,2,1,5,4,8,6,1
486,Yonex_All_England_Open,2019-03-06,England,WS,4,0,38,Thailand,Thailand,Pornpawee Chochuwong,,Busanan Ongbamrungphan,,21,18,21.0,8.0,,,42,26,2,0,3,0,7,3,3,5,1
487,Blibli_Indonesia_Open,2019-07-19,Indonesia,MD,6,0,63,Indonesia,Japan,"Mohammad Ahsan, Hendra Setiawan",4.0,"Hiroyuki Endo, Yuta Watanabe",5.0,21,15,9.0,21.0,22.0,20.0,52,56,2,1,2,2,5,6,6,2,1
488,Victor_China_Open,2018-09-20,China,MD,6,0,49,Indonesia,Malaysia,"Ricky Karandasuwardi, Angga Pratama",,"Goh V Shem, Tan Wee Kiong",,21,14,17.0,21.0,21.0,19.0,59,54,2,1,2,1,6,4,2,0,1
489,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,4,0,39,Korea,Denmark,"Lee So Hee, Shin Seung Chan",6.0,"Maiken Fruergaard, Sara Thygesen",,21,18,21.0,12.0,,,42,30,2,0,10,0,6,7,6,2,1
490,Yonex_All_England_Open,2019-03-07,England,MS,4,0,32,China,Malaysia,Shi Yu Qi,2.0,Liew Daren,,21,8,21.0,10.0,,,42,18,2,0,3,0,7,3,3,1,1
491,Blibli_Indonesia_Open,2019-07-18,Indonesia,WS,4,0,45,Chinesetaipei,Thailand,Tai Tzu Ying,1.0,Busanan Ongbamrungphan,,21,19,21.0,18.0,,,42,37,2,0,2,0,6,5,17,4,1
492,Yonex_All_England_Open,2018-03-14,England,MD,4,0,31,China,Korea,"Li Jun Hui, Liu Yu Chen",3.0,"Kim Won Ho, Seo Seung Jae",,21,15,21.0,12.0,,,42,27,2,0,3,0,6,3,1,0,1
493,Blibli_Indonesia_Open,2019-07-20,Indonesia,MD,6,0,57,Indonesia,Japan,"Mohammad Ahsan, Hendra Setiawan",4.0,"Takuro Hoki, Yugo Kobayashi",,17,21,21.0,19.0,21.0,17.0,59,57,2,1,5,3,4,3,3,2,1
494,Yonex_All_England_Open,2019-03-08,England,WD,4,0,48,Japan,Indonesia,"Shiho Tanaka, Koharu Yonemoto",7.0,"Ni Ketut Mahadewi Istarani, Rizki Amelia Pradipta",,21,16,21.0,17.0,,,42,33,2,0,3,0,7,5,1,1,1
495,Blibli_Indonesia_Open,2019-07-21,Indonesia,WD,4,0,51,Japan,Japan,"Yuki Fukushima, Sayaka Hirota",2.0,"Misaki Matsutomo, Ayaka Takahashi",3.0,21,16,21.0,18.0,,,42,34,2,0,2,0,7,6,7,4,1
496,Blibli_Indonesia_Open,2019-07-19,Indonesia,XD,6,0,60,Malaysia,Indonesia,"Chan Peng Soon, Goh Liu Ying",5.0,"Tontowi Ahmad, Winny Oktavina Kandow",,21,11,14.0,21.0,21.0,14.0,56,46,2,1,3,1,4,3,1,2,1
497,Blibli_Indonesia_Open,2019-07-17,Indonesia,MS,6,0,92,China,Indonesia,Chen Long,5.0,Tommy Sugiarto,,22,20,14.0,21.0,21.0,17.0,57,58,2,1,4,1,7,7,12,1,1
498,Yonex_All_England_Open,2019-03-07,England,XD,6,0,65,Japan,China,"Yuta Watanabe, Arisa Higashino",3.0,"Lu Kai, Chen Lu",,21,12,21.0,23.0,21.0,17.0,63,52,2,1,5,2,6,4,3,1,1
499,Blibli_Indonesia_Open,2019-07-21,Indonesia,WS,4,0,51,Japan,India,Akane Yamaguchi,4.0,Pusarla V. Sindhu,5.0,21,15,21.0,16.0,,,42,31,2,0,3,0,8,5,11,15,1
500,Blibli_Indonesia_Open,2019-07-20,Indonesia,WS,4,0,32,Japan,Chinesetaipei,Akane Yamaguchi,4.0,Tai Tzu Ying,1.0,21,9,21.0,15.0,,,42,24,2,0,3,0,6,3,12,12,1
501,Yonex_All_England_Open,2019-03-08,England,XD,4,0,46,Japan,Indonesia,"Yuta Watanabe, Arisa Higashino",3.0,"Tontowi Ahmad, Winny Oktavina Kandow",,24,22,21.0,19.0,,,45,41,2,0,4,4,4,4,1,0,1
502,Blibli_Indonesia_Open,2019-07-18,Indonesia,MS,6,0,76,Chinesetaipei,China,Chou Tien Chen,4.0,Lin Dan,,24,22,17.0,21.0,21.0,13.0,62,56,2,1,2,6,5,5,3,7,1
503,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,4,0,37,Thailand,Indonesia,Ratchanok Intanon,7.0,Ruselli Hartawan,,21,14,21.0,14.0,,,42,28,2,0,6,0,5,4,2,0,1
504,Yonex_All_England_Open,2019-03-06,England,MD,6,0,49,Malaysia,Chinesetaipei,"Aaron Chia, Soh Wooi Yik",,"Lu Ching Yao, Yang Po Han",,12,21,21.0,16.0,21.0,16.0,54,53,2,1,6,3,5,6,5,2,1
505,Blibli_Indonesia_Open,2019-07-19,Indonesia,MS,6,0,76,Chinesetaipei,Indonesia,Chou Tien Chen,4.0,Jonatan Christie,6.0,16,21,21.0,18.0,21.0,14.0,58,53,2,1,2,2,8,5,7,9,1
506,Blibli_Indonesia_Open,2019-07-20,Indonesia,MD,4,0,29,Indonesia,China,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Li Jun Hui, Liu Yu Chen",3.0,21,9,21.0,13.0,,,42,22,2,0,2,0,6,3,11,2,1
507,Blibli_Indonesia_Open,2019-07-21,Indonesia,XD,4,0,31,China,China,"Zheng Si Wei, Huang Ya Qiong",1.0,"Wang Yi Lyu, Huang Dong Ping",2.0,21,13,21.0,18.0,,,42,31,2,0,4,0,5,3,16,5,1
508,Yonex_All_England_Open,2018-03-14,England,WS,4,0,26,Japan,Chinesetaipei,Akane Yamaguchi,2.0,Lee Chia Hsin,,21,10,21.0,14.0,,,42,24,2,0,2,0,7,4,2,1,1
509,Yonex_All_England_Open,2019-03-08,England,MD,4,0,27,Indonesia,Germany,"Mohammad Ahsan, Hendra Setiawan",6.0,"Mark Lamsfuss, Marvin Seidel",,21,12,21.0,13.0,,,42,25,2,0,2,0,7,3,5,1,1
510,Blibli_Indonesia_Open,2019-07-17,Indonesia,MD,6,0,66,Indonesia,China,"Fajar Alfian, Muhammad Rian Ardianto",6.0,"Huang Kai Xiang, Liu Cheng",,18,21,21.0,14.0,21.0,16.0,60,51,2,1,3,1,3,4,1,0,1
511,Blibli_Indonesia_Open,2019-07-16,Indonesia,MD,4,0,45,China,Netherlands,"Ou Xuan Yi, Zhang Nan",,"Jelle Maas, Robin Tabeling",,21,17,21.0,18.0,,,42,35,2,0,2,0,5,4,1,0,1
512,Yonex_All_England_Open,2019-03-07,England,XD,4,0,29,Indonesia,Germany,"Praveen Jordan, Melati Daeva Oktavianti",,"Mark Lamsfuss, Isabel Lohau",,21,11,21.0,17.0,,,42,28,2,0,3,0,5,3,2,1,1
513,Blibli_Indonesia_Open,2019-07-18,Indonesia,MD,4,0,30,Indonesia,Germany,"Mohammad Ahsan, Hendra Setiawan",4.0,"Mark Lamsfuss, Marvin Seidel",,21,16,21.0,17.0,,,42,33,2,0,2,0,8,5,5,1,1
514,Blibli_Indonesia_Open,2019-07-20,Indonesia,WD,4,0,50,Japan,China,"Yuki Fukushima, Sayaka Hirota",2.0,"Chen Qing Chen, Jia Yi Fan",4.0,21,14,21.0,12.0,,,42,26,2,0,2,0,6,3,10,12,1
515,Blibli_Indonesia_Open,2019-07-21,Indonesia,MS,6,0,91,Chinesetaipei,Denmark,Chou Tien Chen,4.0,Anders Antonsen,,21,18,24.0,26.0,21.0,15.0,66,59,2,1,7,5,6,5,7,4,1
516,Blibli_Indonesia_Open,2019-07-19,Indonesia,MD,4,0,31,Indonesia,China,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Ou Xuan Yi, Zhang Nan",,21,12,21.0,16.0,,,42,28,2,0,3,0,6,3,3,0,1
517,Yonex_All_England_Open,2019-03-06,England,XD,4,0,28,Thailand,Japan,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",4.0,"Yuki Kaneko, Misaki Matsutomo",,21,11,21.0,15.0,,,42,26,2,0,6,0,5,3,6,0,1
518,Yonex_All_England_Open,2019-03-08,England,WD,6,0,79,Japan,China,"Mayu Matsumoto, Wakana Nagahara",3.0,"Li Wen Mei, Zheng Yu",,21,17,17.0,21.0,21.0,18.0,59,56,2,1,3,2,5,5,4,0,1
519,Blibli_Indonesia_Open,2019-07-17,Indonesia,XD,4,0,28,Indonesia,India,"Tontowi Ahmad, Winny Oktavina Kandow",,"Satwiksairaj Rankireddy, Ashwini Ponnappa",,21,13,21.0,11.0,,,42,24,2,0,4,0,6,2,1,0,1
520,Blibli_Indonesia_Open,2019-07-21,Indonesia,MD,4,0,28,Indonesia,Indonesia,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Mohammad Ahsan, Hendra Setiawan",4.0,21,19,21.0,16.0,,,42,35,2,0,5,0,5,4,11,2,1
521,Blibli_Indonesia_Open,2019-07-20,Indonesia,WS,4,0,46,India,China,Pusarla V. Sindhu,5.0,Chen Yu Fei,2.0,21,19,21.0,10.0,,,42,29,2,0,3,0,8,4,6,6,1
522,Blibli_Indonesia_Open,2019-07-16,Indonesia,WS,4,0,38,Thailand,Russia,Busanan Ongbamrungphan,,Evgeniya Kosetskaya,,21,15,21.0,16.0,,,42,31,2,0,3,0,5,3,3,0,1
523,Yonex_All_England_Open,2018-03-14,England,WD,4,0,37,Japan,France,"Yuki Fukushima, Sayaka Hirota",4.0,"Delphine Delrue, Lea Palermo",,21,12,21.0,16.0,,,42,28,2,0,4,0,7,4,2,0,1
524,Yonex_All_England_Open,2019-03-07,England,XD,4,0,29,Thailand,Ireland,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",4.0,"Sam Magee, Chloe Magee",,21,9,21.0,11.0,,,42,20,2,0,3,0,7,2,2,0,1
525,Blibli_Indonesia_Open,2019-07-19,Indonesia,MD,4,0,42,Japan,Indonesia,"Takuro Hoki, Yugo Kobayashi",,"Fajar Alfian, Muhammad Rian Ardianto",6.0,21,19,21.0,12.0,,,42,31,2,0,4,0,4,4,3,4,1
526,Blibli_Indonesia_Open,2019-07-18,Indonesia,MS,6,0,84,Thailand,Indonesia,Kantaphon Wangcharoen,,Anthony Sinisuka Ginting,7.0,22,20,11.0,21.0,21.0,19.0,54,60,2,1,4,3,8,8,4,7,1
527,Yonex_All_England_Open,2019-03-08,England,MS,4,0,37,China,Japan,Shi Yu Qi,2.0,Kanta Tsuneyama,,21,14,21.0,7.0,,,42,21,2,0,2,0,11,5,6,1,1
528,Blibli_Indonesia_Open,2019-07-20,Indonesia,MS,6,0,77,Chinesetaipei,Thailand,Chou Tien Chen,4.0,Kantaphon Wangcharoen,,21,19,18.0,21.0,21.0,16.0,60,56,2,1,5,2,6,6,7,1,1
529,Blibli_Indonesia_Open,2019-07-17,Indonesia,WD,6,0,65,Indonesia,China,"Della Destiara Haris, Rizki Amelia Pradipta",,"Li Wen Mei, Zheng Yu",,14,21,21.0,13.0,21.0,18.0,56,52,2,1,3,1,6,6,1,0,1
530,Yonex_All_England_Open,2019-03-06,England,MD,6,0,73,Denmark,Indonesia,"Kim Astrup, Anders Skaarup Rasmussen",5.0,"Wahyu Nayaka Arya Pangkaryanira, Ade Yusuf Santoso",,21,18,15.0,21.0,22.0,20.0,58,59,2,1,5,3,5,7,1,1,1
531,Blibli_Indonesia_Open,2019-07-16,Indonesia,WD,6,0,75,Malaysia,India,"Vivian Hoo, Yap Cheng Wen",,"Ashwini Ponnappa, Reddy Sikki",,22,20,20.0,22.0,22.0,20.0,64,62,2,1,4,4,4,3,1,0,1
532,Yonex_All_England_Open,2019-03-07,England,MD,4,0,32,Indonesia,Russia,"Mohammad Ahsan, Hendra Setiawan",6.0,"Vladimir Ivanov, Ivan Sozonov",,21,19,21.0,18.0,,,42,37,2,0,4,0,5,5,6,0,1
533,Blibli_Indonesia_Open,2019-07-19,Indonesia,WS,4,0,44,Japan,Thailand,Akane Yamaguchi,4.0,Nitchaon Jindapol,,21,17,21.0,14.0,,,42,31,2,0,3,0,5,3,6,0,1
534,Victor_China_Open,2019-09-17,China,XD,6,0,57,Indonesia,Malaysia,"Rinov Rivaldy, Pitha Haningtyas Mentari",,"Tan Kian Meng, Lai Pei Jing",,21,18,16.0,21.0,21.0,12.0,58,51,2,1,6,1,5,5,3,5,1
535,Blibli_Indonesia_Open,2019-07-18,Indonesia,XD,4,0,34,Indonesia,Thailand,"Tontowi Ahmad, Winny Oktavina Kandow",,"Nipitphon Phuangphuapet, Savitree Amitrapai",,21,14,21.0,18.0,,,42,32,2,0,5,0,6,3,2,0,1
536,Blibli_Indonesia_Open,2019-07-20,Indonesia,XD,4,0,43,China,Malaysia,"Wang Yi Lyu, Huang Dong Ping",2.0,"Chan Peng Soon, Goh Liu Ying",5.0,21,13,22.0,20.0,,,43,33,2,0,3,0,4,4,9,2,1
537,Yonex_All_England_Open,2019-03-08,England,MD,4,0,36,Japan,China,"Takeshi Kamura, Keigo Sonoda",3.0,"Han Cheng Kai, Zhou Hao Dong",7.0,21,12,21.0,17.0,,,42,29,2,0,5,0,4,3,3,0,1
538,Yonex_All_England_Open,2018-03-14,England,XD,6,0,48,Thailand,Hongkong,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",,"Lee Chun Hei Reginald, Chau Hoi Wah",,21,16,7.0,21.0,21.0,18.0,49,55,2,1,7,2,7,9,4,0,1
539,Blibli_Indonesia_Open,2019-07-20,Indonesia,MS,4,0,50,Denmark,Hongkong,Anders Antonsen,,Wong Wing Ki Vincent,,21,17,21.0,10.0,,,42,27,2,0,2,0,6,4,1,0,1
540,Blibli_Indonesia_Open,2019-07-17,Indonesia,MD,4,0,51,Indonesia,England,"Mohammad Ahsan, Hendra Setiawan",4.0,"Marcus Ellis, Chris Langridge",,28,26,21.0,17.0,,,49,43,2,0,4,6,4,3,5,0,1
541,Blibli_Indonesia_Open,2019-07-19,Indonesia,MS,4,0,33,Hongkong,Hongkong,Wong Wing Ki Vincent,,Ng Ka Long Angus,,21,16,21.0,13.0,,,42,29,2,0,4,0,7,4,4,2,1
542,Victor_China_Open,2019-09-17,China,MS,6,0,79,China,Malaysia,Chen Long,5.0,Lee Zii Jia,,21,16,12.0,21.0,23.0,21.0,56,58,2,1,4,1,5,6,4,2,1
543,Yonex_All_England_Open,2019-03-08,England,MS,4,0,43,Denmark,Denmark,Viktor Axelsen,6.0,Jan O Jorgensen,,23,21,21.0,18.0,,,44,39,2,0,5,1,5,4,5,3,1
544,Blibli_Indonesia_Open,2019-07-16,Indonesia,XD,4,0,43,Malaysia,China,"Tan Kian Meng, Lai Pei Jing",,"Lu Kai, Chen Lu",,23,21,21.0,13.0,,,44,34,2,0,3,5,8,5,1,1,1
545,Yonex_All_England_Open,2019-03-07,England,XD,4,0,24,China,Japan,"Zheng Si Wei, Huang Ya Qiong",1.0,"Kohei Gondo, Ayane Kurihara",,21,10,21.0,10.0,,,42,20,2,0,4,0,8,3,1,0,1
546,Blibli_Indonesia_Open,2019-07-18,Indonesia,MS,4,0,42,Indonesia,Denmark,Jonatan Christie,6.0,Hans-Kristian Solberg Vittinghus,,22,20,21.0,13.0,,,43,33,2,0,8,0,11,6,4,0,1
547,Blibli_Indonesia_Open,2019-07-20,Indonesia,XD,4,0,35,China,Malaysia,"Zheng Si Wei, Huang Ya Qiong",1.0,"Tan Kian Meng, Lai Pei Jing",,21,12,21.0,16.0,,,42,28,2,0,7,0,6,4,9,0,1
548,Blibli_Indonesia_Open,2019-07-19,Indonesia,XD,6,0,63,Malaysia,England,"Tan Kian Meng, Lai Pei Jing",,"Chris Adcock, Gabrielle Adcock",,21,15,14.0,21.0,21.0,15.0,56,51,2,1,3,2,6,6,1,3,1
