,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team One Nationalities,Team Two Nationalities,Player 1 Team 1 Name,Player 2 Team 1 Name,Team 1 Seed,Player 1 Team 2 Name,Player 2 Team 2 Name,Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Match Winner
373,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,XD,6,0,62,Japan,Hongkong,Yuta Watanabe,Arisa Higashino,2,Lee Chun Hei Reginald,Ng Tsz Yau,0,16,21,21,13,21,13,58,47,2,1,3,2,7,6,5,0,1
374,Kapal_Api_Group_Indonesia_Open,2023-06-16,Indonesia,XD,6,0,69,Hongkong,Netherlands,Tang Chun Man,Tse Ying Suet,0,Robin Tabeling,Selena Piek,0,21,15,23,25,21,18,65,58,2,1,5,2,9,8,4,1,1
375,Yonex_All_England_Open,2023-03-15,England,XD,4,0,44,Thailand,Denmark,Dechapol Puavaranukroh,Sapsiree Taerattanachai,3,Mathias Christiansen,Alexandra Bøje,0,21,12,22,20,0,0,43,32,2,0,2,1,5,4,4,2,1
376,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,XD,4,0,38,Indonesia,France,Rinov Rivaldy,Pitha Haningtyas Mentari,0,Thom Gicquel,Delphine Delrue,5,21,14,21,15,0,0,42,29,2,0,5,0,5,3,2,2,1
377,Kapal_Api_Group_Indonesia_Open,2023-06-13,Indonesia,XD,6,0,68,Indonesia,Malaysia,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,0,Goh Soon Huat,Lai Shevon Jemie,7,13,21,26,24,21,17,60,62,2,1,3,8,5,5,4,3,1
378,Kapal_Api_Group_Indonesia_Open,2023-06-17,Indonesia,XD,4,0,42,China,China,Zheng Si Wei,Huang Ya Qiong,1,Feng Yan Zhe,Huang Dong Ping,6,21,19,21,10,0,0,42,29,2,0,4,0,7,4,7,1,1
379,Kapal_Api_Group_Indonesia_Open,2023-06-16,Indonesia,XD,4,0,45,Japan,Indonesia,Yuta Watanabe,Arisa Higashino,2,Rinov Rivaldy,Pitha Haningtyas Mentari,0,21,11,21,18,0,0,42,29,2,0,2,0,6,6,7,0,1
380,Kapal_Api_Group_Indonesia_Open,2023-06-18,Indonesia,XD,4,0,35,China,Japan,Zheng Si Wei,Huang Ya Qiong,1,Yuta Watanabe,Arisa Higashino,2,21,14,21,11,0,0,42,25,2,0,2,0,8,5,15,5,1
381,Kapal_Api_Group_Indonesia_Open,2023-06-17,Indonesia,XD,6,0,60,Japan,Hongkong,Yuta Watanabe,Arisa Higashino,2,Tang Chun Man,Tse Ying Suet,0,22,20,11,21,21,16,54,57,2,1,4,3,5,5,17,2,1
382,Yonex_All_England_Open,2023-03-15,England,XD,4,0,32,Thailand,Singapore,Supak Jomkoh,Supissara Paewsampran,0,Hee Yong Kai Terry,Tan Wei Han Jessica,0,21,11,21,19,0,0,42,30,2,0,3,0,7,5,1,1,1
383,Yonex_All_England_Open,2023-03-14,England,XD,6,0,65,Japan,Malaysia,Yuki Kaneko,Misaki Matsutomo,0,Chen Tang Jie,Toh Ee Wei,0,21,19,22,24,21,17,64,60,2,1,4,3,8,4,2,0,1
384,Kapal_Api_Group_Indonesia_Open,2023-06-13,Indonesia,XD,4,0,37,Denmark,England,Mathias Thyrri,Amalie Magelund,0,Marcus Ellis,Lauren Smith,0,21,19,21,12,0,0,42,31,2,0,7,0,4,5,2,1,1
385,Yonex_All_England_Open,2023-03-14,England,XD,4,0,39,Malaysia,Indonesia,Tan Kian Meng,Lai Pei Jing,6,Rinov Rivaldy,Pitha Haningtyas Mentari,0,21,19,21,18,0,0,42,37,2,0,2,0,7,5,5,3,1
386,Victor_China_Open,2023-09-05,China,XD,4,0,37,China,Germany,Zheng Si Wei,Huang Ya Qiong,1,Mark Lamsfuss,Isabel Lohau,0,21,15,21,16,0,0,42,31,2,0,3,0,7,5,5,0,1
387,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,XD,6,0,60,Denmark,Chinesetaipei,Mathias Christiansen,Alexandra Bøje,0,Yang Po-Hsuan,Hu Ling Fang,0,21,17,20,22,21,9,62,48,2,1,4,1,6,6,4,1,1
388,Kapal_Api_Group_Indonesia_Open,2023-06-13,Indonesia,XD,4,0,33,China,Indonesia,Zheng Si Wei,Huang Ya Qiong,1,Adnan Maulana,Nita Violina Marwah,0,21,15,21,9,0,0,42,24,2,0,2,0,6,3,1,0,1
389,Victor_China_Open,2023-09-06,China,XD,4,0,38,China,Singapore,Feng Yan Zhe,Huang Dong Ping,3,Hee Yong Kai Terry,Tan Wei Han Jessica,0,21,17,21,12,0,0,42,29,2,0,2,0,5,4,3,0,1
390,Yonex_All_England_Open,2023-03-16,England,XD,6,0,60,Japan,Malaysia,Yuki Kaneko,Misaki Matsutomo,0,Tan Kian Meng,Lai Pei Jing,6,21,12,11,21,21,19,53,52,2,1,2,1,7,6,2,1,1
391,Kapal_Api_Group_Indonesia_Open,2023-06-16,Indonesia,XD,6,0,71,China,Thailand,Feng Yan Zhe,Huang Dong Ping,6,Dechapol Puavaranukroh,Sapsiree Taerattanachai,3,13,21,21,13,21,12,55,46,2,1,4,1,5,5,5,2,1
392,Yonex_All_England_Open,2023-03-14,England,XD,4,0,37,Indonesia,Germany,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,0,Jones Ralfy Jansen,Linda Efler,0,21,19,21,16,0,0,42,35,2,0,7,0,4,5,2,0,1
393,Kapal_Api_Group_Indonesia_Open,2023-06-16,Indonesia,XD,4,0,31,China,Denmark,Zheng Si Wei,Huang Ya Qiong,1,Mathias Thyrri,Amalie Magelund,0,21,14,21,10,0,0,42,24,2,0,2,0,8,4,4,0,1
394,Yonex_All_England_Open,2022-03-16,England,XD,4,0,34,Thailand,Germany,Supak Jomkoh,Supissara Paewsampran,0,Mark Lamsfuss,Isabel Lohau,0,21,12,21,19,0,0,42,31,2,0,2,0,6,3,2,2,1
395,Kapal_Api_Group_Indonesia_Open,2023-06-13,Indonesia,XD,4,0,38,Thailand,Indonesia,Dechapol Puavaranukroh,Sapsiree Taerattanachai,3,Zachariah Josiahno Sumanti,Hediana Julimarbela,0,21,17,21,9,0,0,42,26,2,0,2,0,6,3,2,0,1
396,Yonex_All_England_Open,2023-03-14,England,XD,6,0,67,Hongkong,Japan,Lee Chun Hei Reginald,Ng Tsz Yau,0,Hiroki Midorikawa,Natsu Saito,0,22,20,18,21,26,24,66,65,2,1,7,5,5,9,1,1,1
397,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,XD,4,0,35,Hongkong,Indonesia,Tang Chun Man,Tse Ying Suet,0,Praveen Jordan,Melati Daeva Oktavianti,0,21,17,21,14,0,0,42,31,2,0,5,0,4,3,6,1,1
398,Yonex_All_England_Open,2022-03-16,England,XD,6,0,57,Malaysia,Indonesia,Tan Kian Meng,Lai Pei Jing,7,Adnan Maulana,Mychelle Crhystine Bandaso,0,21,14,13,21,21,16,55,51,2,1,3,3,4,7,4,0,1
399,Victor_China_Open,2023-09-05,China,XD,4,0,39,Korea,Denmark,Seo Seung Jae,Chae Yu Jung,5,Mathias Christiansen,Alexandra Bøje,0,21,14,24,22,0,0,45,36,2,0,8,0,5,4,1,1,1
400,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,XD,6,0,47,Japan,Thailand,Yuta Watanabe,Arisa Higashino,2,Supak Jomkoh,Supissara Paewsampran,0,12,21,21,13,21,7,54,41,2,1,3,1,13,9,2,1,1
401,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,XD,4,0,47,Indonesia,Malaysia,Rinov Rivaldy,Pitha Haningtyas Mentari,0,Tan Kian Meng,Lai Pei Jing,0,21,17,21,16,0,0,42,33,2,0,5,0,6,5,3,5,1
402,Yonex_All_England_Open,2023-03-16,England,XD,4,0,40,Korea,Thailand,Seo Seung Jae,Chae Yu Jung,0,Supak Jomkoh,Supissara Paewsampran,0,21,17,21,17,0,0,42,34,2,0,3,0,6,5,4,1,1
403,Yonex_All_England_Open,2022-03-16,England,XD,6,0,60,Japan,Netherlands,Yuki Kaneko,Misaki Matsutomo,0,Robin Tabeling,Selena Piek,0,22,24,21,15,21,12,64,51,2,1,7,1,8,3,3,1,1
404,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,XD,6,0,53,Hongkong,Korea,Tang Chun Man,Tse Ying Suet,0,Kim Won Ho,Jeong Na Eun,8,21,8,14,21,21,10,56,39,2,1,2,2,5,3,3,1,1
405,Yonex_All_England_Open,2023-03-16,England,XD,4,0,33,Netherlands,Indonesia,Robin Tabeling,Selena Piek,0,Zachariah Josiahno Sumanti,Hediana Julimarbela,0,21,18,21,10,0,0,42,28,2,0,3,0,6,3,2,0,1
406,Victor_China_Open,2023-09-07,China,XD,4,0,34,China,Indonesia,Zheng Si Wei,Huang Ya Qiong,1,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,21,5,21,17,0,0,42,22,2,0,2,0,8,4,6,0,1
407,Yonex_All_England_Open,2023-03-15,England,XD,4,0,38,Indonesia,Germany,Zachariah Josiahno Sumanti,Hediana Julimarbela,0,Mark Lamsfuss,Isabel Lohau,8,21,17,21,18,0,0,42,35,2,0,2,0,6,6,1,1,1
408,Yonex_All_England_Open,2023-03-16,England,XD,4,0,36,Japan,Chinesetaipei,Kyohei Yamashita,Naru Shinoya,0,Ye Hong Wei,Lee Chia Hsin,0,21,16,21,12,0,0,42,28,2,0,2,0,8,5,1,0,1
409,Kapal_Api_Group_Indonesia_Open,2023-06-13,Indonesia,XD,6,0,54,China,Japan,Jiang Zhen Bang,Wei Ya Xin,0,Yuki Kaneko,Misaki Matsutomo,0,21,18,19,21,21,16,61,55,2,1,3,2,4,6,4,0,1
410,Yonex_All_England_Open,2023-03-16,England,XD,4,0,39,Indonesia,France,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,0,Thom Gicquel,Delphine Delrue,4,21,12,21,17,0,0,42,29,2,0,3,0,8,4,4,0,1
411,Victor_China_Open,2023-09-08,China,XD,6,0,62,Korea,China,Seo Seung Jae,Chae Yu Jung,5,Zheng Si Wei,Huang Ya Qiong,1,17,21,21,13,21,17,59,51,2,1,0,0,0,0,3,16,1
412,Yonex_All_England_Open,2022-03-16,England,XD,4,0,28,China,Denmark,Wang Yi Lyu,Huang Dong Ping,3,Mikkel Mikkelsen,Rikke Søby,0,21,15,21,4,0,0,42,19,2,0,3,0,9,2,1,0,1
413,Victor_China_Open,2023-09-07,China,XD,4,0,33,Japan,Hongkong,Yuta Watanabe,Arisa Higashino,2,Tang Chun Man,Tse Ying Suet,0,21,14,21,17,0,0,42,31,2,0,2,0,5,4,17,2,1
414,Yonex_All_England_Open,2023-03-15,England,XD,4,0,30,Netherlands,Scotland,Robin Tabeling,Selena Piek,0,Adam Hall,Julie Macpherson,0,21,16,21,14,0,0,42,30,2,0,2,0,5,3,1,0,1
415,Yonex_All_England_Open,2022-03-16,England,XD,4,0,26,Indonesia,India,Praveen Jordan,Melati Daeva Oktavianti,5,Ishaan Bhatnagar,Tanisha Crasto,0,21,14,21,13,0,0,42,27,2,0,6,0,8,4,2,0,1
416,Victor_China_Open,2023-09-08,China,XD,4,0,41,Malaysia,Thailand,Tan Kian Meng,Lai Pei Jing,0,Dechapol Puavaranukroh,Sapsiree Taerattanachai,4,21,18,21,19,0,0,42,37,2,0,4,0,6,3,3,9,1
417,Victor_China_Open,2023-09-05,China,XD,6,0,64,Indonesia,Chinesetaipei,Rinov Rivaldy,Pitha Haningtyas Mentari,0,Chang Ko-Chi,Lee Chih Chen,0,21,19,16,21,21,19,58,59,2,1,4,1,5,4,1,0,1
418,Yonex_All_England_Open,2022-03-16,England,XD,6,0,64,Indonesia,Denmark,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,Mathias Christiansen,Alexandra Bøje,0,11,21,21,19,21,18,53,58,2,1,4,1,5,5,1,0,1
419,Victor_China_Open,2023-09-06,China,XD,4,0,39,Malaysia,India,Chen Tang Jie,Toh Ee Wei,0,Rohan Kapoor,Reddy Sikki,0,21,15,21,16,0,0,42,31,2,0,5,0,5,3,1,0,1
420,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,XD,4,0,51,Korea,Indonesia,Seo Seung Jae,Chae Yu Jung,4,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,21,15,21,17,0,0,42,32,2,0,2,0,5,5,3,1,1
421,Yonex_All_England_Open,2022-03-16,England,XD,4,0,22,Japan,Egypt,Yuta Watanabe,Arisa Higashino,4,Adham Hatem Elgamal,Doha Hany,0,21,4,21,5,0,0,42,9,2,0,4,0,10,1,2,0,1
422,Victor_China_Open,2023-09-05,China,XD,6,0,60,Indonesia,China,Praveen Jordan,Melati Daeva Oktavianti,0,Jiang Zhen Bang,Wei Ya Xin,7,21,16,12,21,21,16,54,53,2,1,2,1,4,4,1,3,1
423,Kapal_Api_Group_Indonesia_Open,2023-06-13,Indonesia,XD,6,0,60,Japan,Malaysia,Hiroki Midorikawa,Natsu Saito,0,Chen Tang Jie,Toh Ee Wei,0,21,17,15,21,21,17,57,55,2,1,5,2,5,5,2,2,1
424,Yonex_All_England_Open,2023-03-16,England,XD,2,1,36,Korea,Japan,Kim Won Ho,Jeong Na Eun,0,Yuta Watanabe,Arisa Higashino,2,23,21,0,0,0,0,23,21,1,0,2,1,5,5,3,2,1
425,Yonex_All_England_Open,2022-03-16,England,XD,4,0,22,Malaysia,India,Hoo Pang Ron,Cheah Yee See,0,Venkat Gaurav Prasad,Juhi Dewangan,0,21,9,21,13,0,0,42,22,2,0,2,0,6,3,1,0,1
426,Yonex_All_England_Open,2023-03-15,England,XD,6,0,65,Indonesia,Indonesia,Praveen Jordan,Melati Daeva Oktavianti,0,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,19,21,21,17,21,18,61,56,2,1,2,3,4,4,1,0,1
427,Yonex_All_England_Open,2022-03-16,England,XD,6,0,58,France,Japan,Thom Gicquel,Delphine Delrue,8,Kyohei Yamashita,Naru Shinoya,0,21,16,14,21,21,15,56,52,2,1,3,2,9,5,1,0,1
428,Victor_China_Open,2023-09-08,China,XD,6,0,55,Malaysia,Chinesetaipei,Chen Tang Jie,Toh Ee Wei,0,Ye Hong Wei,Lee Chia Hsin,0,21,15,13,21,21,16,55,52,2,1,0,0,0,0,6,0,1
429,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,XD,4,0,39,Denmark,Indonesia,Mathias Thyrri,Amalie Magelund,0,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,0,21,14,21,16,0,0,42,30,2,0,3,0,5,4,1,3,1
430,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,XD,6,0,71,Netherlands,Japan,Robin Tabeling,Selena Piek,0,Kyohei Yamashita,Naru Shinoya,0,22,24,21,12,21,19,64,55,2,1,2,4,6,8,3,1,1
431,Victor_China_Open,2023-09-08,China,XD,4,0,44,France,Japan,Thom Gicquel,Delphine Delrue,7,Yuta Watanabe,Arisa Higashino,2,22,20,21,14,0,0,43,34,2,0,2,2,8,5,3,1,1
432,Yonex_All_England_Open,2022-03-16,England,XD,4,0,33,Thailand,Malaysia,Dechapol Puavaranukroh,Sapsiree Taerattanachai,1,Chen Tang Jie,Peck Yen Wei,0,21,10,21,18,0,0,42,28,2,0,3,0,8,4,4,0,1
433,Victor_China_Open,2023-09-05,China,XD,4,0,33,Japan,Usa,Kyohei Yamashita,Naru Shinoya,0,Vinson Chiu,Jennie Gai,0,21,8,21,15,0,0,42,23,2,0,2,0,7,4,1,0,1
434,Victor_China_Open,2023-09-09,China,XD,4,0,34,Korea,Malaysia,Seo Seung Jae,Chae Yu Jung,5,Tan Kian Meng,Lai Pei Jing,0,21,19,21,11,0,0,42,30,2,0,2,0,5,4,2,0,1
435,Yonex_All_England_Open,2023-03-15,England,XD,4,0,37,Chinesetaipei,China,Ye Hong Wei,Lee Chia Hsin,0,Feng Yan Zhe,Huang Dong Ping,5,21,15,21,16,0,0,42,31,2,0,4,0,5,5,2,1,1
436,Victor_China_Open,2023-09-10,China,XD,4,0,40,Korea,France,Seo Seung Jae,Chae Yu Jung,5,Thom Gicquel,Delphine Delrue,7,21,19,21,12,0,0,42,31,2,0,2,0,7,4,3,0,1
437,Victor_China_Open,2023-09-09,China,XD,4,0,38,France,Malaysia,Thom Gicquel,Delphine Delrue,7,Chen Tang Jie,Toh Ee Wei,0,21,16,21,13,0,0,42,29,2,0,3,0,5,3,1,2,1
438,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,XD,4,0,42,Netherlands,Korea,Robin Tabeling,Selena Piek,0,Seo Seung Jae,Chae Yu Jung,4,21,17,21,17,0,0,42,34,2,0,5,0,5,4,3,7,1
439,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,XD,6,0,62,Hongkong,Chinesetaipei,Lee Chun Hei Reginald,Ng Tsz Yau,0,Ye Hong Wei,Lee Chia Hsin,0,18,21,21,19,23,21,62,61,2,1,5,3,4,4,3,3,1
440,Yonex_All_England_Open,2022-03-16,England,XD,6,0,54,China,France,Zheng Si Wei,Huang Ya Qiong,2,William Villeger,Anne Tran,0,21,15,18,21,21,12,60,48,2,1,6,5,6,6,1,0,1
441,Victor_China_Open,2023-09-07,China,XD,6,0,54,Korea,Japan,Seo Seung Jae,Chae Yu Jung,5,Kyohei Yamashita,Naru Shinoya,0,8,21,21,18,21,19,50,58,2,1,4,2,6,6,2,0,1
442,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,XD,4,0,40,Thailand,China,Dechapol Puavaranukroh,Sapsiree Taerattanachai,3,Jiang Zhen Bang,Wei Ya Xin,0,21,17,21,19,0,0,42,36,2,0,3,0,5,4,3,0,1
443,Victor_China_Open,2023-09-07,China,XD,6,0,58,Malaysia,Indonesia,Tan Kian Meng,Lai Pei Jing,0,Praveen Jordan,Melati Daeva Oktavianti,0,18,21,21,19,21,12,60,52,2,1,8,2,7,5,1,3,1
444,Victor_China_Open,2023-09-05,China,XD,4,0,32,Thailand,England,Dechapol Puavaranukroh,Sapsiree Taerattanachai,4,Gregory Mairs,Jenny Mairs,0,21,14,21,8,0,0,42,22,2,0,3,0,4,2,1,0,1
445,Yonex_All_England_Open,2022-03-16,England,XD,4,0,34,Germany,Newzealand,Jones Ralfy Jansen,Linda Efler,0,Oliver Leydon-Davis,Anona Pak,0,21,16,21,17,0,0,42,33,2,0,2,0,7,4,1,0,1
446,Petronas_Malaysia_Open,2024-01-09,Malaysia,XD,4,0,38,Korea,Malaysia,Kim Won Ho,Jeong Na Eun,7,Tan Kian Meng,Lai Pei Jing,0,21,11,21,16,0,0,42,27,2,0,2,0,8,3,2,3,1
447,Victor_China_Open,2023-09-06,China,XD,4,0,35,Hongkong,Indonesia,Tang Chun Man,Tse Ying Suet,0,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,0,21,16,21,12,0,0,42,28,2,0,4,0,5,4,7,1,1
448,Victor_China_Open,2023-09-05,China,XD,4,0,38,Indonesia,Chinesetaipei,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,Yang Po-Hsuan,Hu Ling Fang,0,21,16,21,14,0,0,42,30,2,0,2,0,7,5,3,0,1
449,Petronas_Malaysia_Open,2024-01-09,Malaysia,XD,4,0,33,China,Hongkong,Zheng Si Wei,Huang Ya Qiong,1,Lee Chun Hei Reginald,Ng Tsz Yau,0,21,14,21,17,0,0,42,31,2,0,3,0,9,3,2,0,1
450,Kapal_Api_Group_Indonesia_Open,2023-06-15,Indonesia,XD,4,0,42,China,Denmark,Feng Yan Zhe,Huang Dong Ping,6,Mathias Christiansen,Alexandra Bøje,0,21,9,21,19,0,0,42,28,2,0,2,0,6,4,2,1,1
451,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,XD,4,0,36,Indonesia,Malaysia,Praveen Jordan,Melati Daeva Oktavianti,0,Chan Peng Soon,Cheah Yee See,0,21,16,21,9,0,0,42,25,2,0,2,0,5,3,2,0,1
452,Victor_China_Open,2023-09-06,China,XD,4,0,45,Korea,Japan,Kim Won Ho,Jeong Na Eun,6,Yuki Kaneko,Misaki Matsutomo,0,21,17,21,19,0,0,42,36,2,0,6,0,5,3,1,0,1
453,Petronas_Malaysia_Open,2024-01-10,Malaysia,XD,4,0,39,Japan,Hongkong,Yuta Watanabe,Arisa Higashino,2,Tang Chun Man,Tse Ying Suet,0,21,13,21,14,0,0,42,27,2,0,2,0,4,3,17,2,1
454,Petronas_Malaysia_Open,2024-01-12,Malaysia,XD,6,0,58,Korea,China,Kim Won Ho,Jeong Na Eun,7,Zheng Si Wei,Huang Ya Qiong,1,21,11,18,21,21,17,60,49,2,1,2,1,5,6,3,5,1
455,Kapal_Api_Group_Indonesia_Open,2023-06-14,Indonesia,XD,4,0,37,Malaysia,England,Tan Kian Meng,Lai Pei Jing,0,Gregory Mairs,Jenny Mairs,0,21,14,21,13,0,0,42,27,2,0,5,0,6,3,5,0,1
456,Victor_China_Open,2023-09-06,China,XD,4,0,30,Chinesetaipei,Netherlands,Ye Hong Wei,Lee Chia Hsin,0,Robin Tabeling,Selena Piek,0,21,13,21,13,0,0,42,26,2,0,2,0,6,3,1,1,1
457,Petronas_Malaysia_Open,2024-01-12,Malaysia,XD,4,0,32,Japan,Japan,Yuta Watanabe,Arisa Higashino,2,Hiroki Midorikawa,Natsu Saito,0,21,14,21,8,0,0,42,22,2,0,3,0,8,3,2,0,1
458,Petronas_Malaysia_Open,2024-01-11,Malaysia,XD,4,0,39,Thailand,Malaysia,Dechapol Puavaranukroh,Sapsiree Taerattanachai,6,Goh Soon Huat,Lai Shevon Jemie,0,21,15,21,12,0,0,42,27,2,0,2,0,4,3,11,7,1
459,Victor_China_Open,2023-09-05,China,XD,4,0,41,Malaysia,Malaysia,Tan Kian Meng,Lai Pei Jing,0,Goh Soon Huat,Lai Shevon Jemie,0,25,23,21,15,0,0,46,38,2,0,4,2,8,4,3,6,1
460,Petronas_Malaysia_Open,2024-01-11,Malaysia,XD,4,0,42,Japan,Malaysia,Hiroki Midorikawa,Natsu Saito,0,Chen Tang Jie,Toh Ee Wei,8,24,22,21,14,0,0,45,36,2,0,8,0,5,4,2,2,1
461,Petronas_Malaysia_Open,2024-01-13,Malaysia,XD,4,0,41,Korea,Singapore,Kim Won Ho,Jeong Na Eun,7,Hee Yong Kai Terry,Tan Wei Han Jessica,0,21,16,21,16,0,0,42,32,2,0,4,0,4,3,4,0,1
462,Petronas_Malaysia_Open,2024-01-13,Malaysia,XD,6,0,50,Japan,China,Yuta Watanabe,Arisa Higashino,2,Jiang Zhen Bang,Wei Ya Xin,5,21,15,12,21,21,15,54,51,2,1,2,2,6,4,1,3,1
463,Yonex_All_England_Open,2022-03-16,England,XD,4,0,38,Denmark,Malaysia,Mathias Thyrri,Amalie Magelund,0,Goh Soon Huat,Lai Shevon Jemie,0,21,18,21,16,0,0,42,34,2,0,7,0,5,5,1,1,1
464,Petronas_Malaysia_Open,2024-01-12,Malaysia,XD,4,0,48,Singapore,Thailand,Hee Yong Kai Terry,Tan Wei Han Jessica,0,Dechapol Puavaranukroh,Sapsiree Taerattanachai,6,21,16,21,19,0,0,42,35,2,0,2,0,7,3,2,3,1
465,Petronas_Malaysia_Open,2024-01-10,Malaysia,XD,4,0,47,Malaysia,France,Chen Tang Jie,Toh Ee Wei,8,Thom Gicquel,Delphine Delrue,0,21,17,21,18,0,0,42,35,2,0,4,0,5,6,2,1,1
466,Victor_China_Open,2023-09-06,China,XD,4,0,38,Japan,Thailand,Hiroki Midorikawa,Natsu Saito,0,Supak Jomkoh,Supissara Paewsampran,0,21,19,21,18,0,0,42,37,2,0,4,0,5,3,1,1,1
467,Petronas_Malaysia_Open,2024-01-14,Malaysia,XD,4,0,37,Japan,Korea,Yuta Watanabe,Arisa Higashino,2,Kim Won Ho,Jeong Na Eun,7,21,18,21,15,0,0,42,33,2,0,5,0,4,3,2,3,1
468,Petronas_Malaysia_Open,2024-01-12,Malaysia,XD,4,0,37,China,Korea,Jiang Zhen Bang,Wei Ya Xin,5,Seo Seung Jae,Chae Yu Jung,3,21,19,21,14,0,0,42,33,2,0,2,0,5,4,2,4,1
469,Victor_China_Open,2023-09-07,China,XD,6,0,59,Malaysia,Korea,Chen Tang Jie,Toh Ee Wei,0,Kim Won Ho,Jeong Na Eun,6,21,15,15,21,21,18,57,54,2,1,7,1,9,3,1,2,1
470,Victor_China_Open,2023-09-06,China,XD,6,0,61,Japan,Hongkong,Yuta Watanabe,Arisa Higashino,2,Lee Chun Hei Reginald,Ng Tsz Yau,0,21,23,21,18,21,11,63,52,2,1,6,1,7,5,5,0,1
471,Victor_China_Open,2023-09-07,China,XD,4,0,31,Thailand,Indonesia,Dechapol Puavaranukroh,Sapsiree Taerattanachai,4,Rinov Rivaldy,Pitha Haningtyas Mentari,0,21,16,21,13,0,0,42,29,2,0,4,0,6,3,7,0,1
472,Victor_China_Open,2023-09-06,China,XD,4,0,37,France,China,Thom Gicquel,Delphine Delrue,7,Cheng Xing,Chen Fang Hui,0,21,10,21,19,0,0,42,29,2,0,3,0,5,4,1,0,1
473,Victor_China_Open,2023-09-07,China,XD,4,0,45,Chinesetaipei,China,Ye Hong Wei,Lee Chia Hsin,0,Feng Yan Zhe,Huang Dong Ping,3,21,18,21,19,0,0,42,37,2,0,2,0,4,5,2,1,1
474,Petronas_Malaysia_Open,2024-01-09,Malaysia,XD,6,0,51,Singapore,Chinesetaipei,Hee Yong Kai Terry,Tan Wei Han Jessica,0,Ye Hong Wei,Lee Chia Hsin,0,15,21,21,19,21,12,57,52,2,1,2,1,5,6,1,1,1
475,Victor_China_Open,2023-09-07,China,XD,4,0,45,France,Japan,Thom Gicquel,Delphine Delrue,7,Hiroki Midorikawa,Natsu Saito,0,21,19,21,17,0,0,42,36,2,0,3,0,6,3,1,1,1
476,Petronas_Malaysia_Open,2024-01-10,Malaysia,XD,4,0,35,Japan,Usa,Hiroki Midorikawa,Natsu Saito,0,Vinson Chiu,Jennie Gai,0,21,13,21,13,0,0,42,26,2,0,4,0,7,3,2,0,1
477,Yonex_All_England_Open,2024-03-13,England,XD,4,0,29,Chinesetaipei,Korea,Ye Hong Wei,Lee Chia Hsin,0,Seo Seung Jae,Chae Yu Jung,3,21,17,21,10,0,0,42,27,2,0,4,0,6,3,2,2,1
478,Yonex_All_England_Open,2024-03-12,England,XD,6,0,70,Malaysia,France,Tan Kian Meng,Lai Pei Jing,0,Thom Gicquel,Delphine Delrue,0,12,21,21,19,21,14,54,54,2,1,2,2,6,6,1,2,1
479,Petronas_Malaysia_Open,2024-01-09,Malaysia,XD,6,0,58,Indonesia,Germany,Rehan Naufal Kusharjanto,Lisa Ayu Kusumawati,0,Mark Lamsfuss,Isabel Lohau,0,21,15,12,21,21,17,54,53,2,1,3,1,5,7,2,2,1
480,Yonex_All_England_Open,2024-03-15,England,XD,4,0,40,China,Indonesia,Zheng Si Wei,Huang Ya Qiong,1,Dejan Ferdinansyah,Gloria Emanuelle Widjaja,0,21,11,21,19,0,0,42,30,2,0,6,0,9,3,6,0,1
