Rank,Country/Territory,Name,Date,Points Accumulated
76,IND,Vaidehi Choudhari,2019-04-16,"3,510"
77,IND,Vaishnavi Reddy Jakka,2019-04-16,"3,340"
78,CHN,Li Yun,2019-04-16,"3,030"
78,KOR,Jeon Jui,2019-04-16,"3,030"
80,INA,Choirunnisa Choirunnisa,2019-04-16,"2,990"
81,ESP,Sara Peñalver,2019-04-16,"2,960"
81,TPE,Lin Ying Chun,2019-04-16,"2,960"
81,MRI,Kate Foo Kune,2019-04-16,"2,960"
81,SVK,Martina Repiska,2019-04-16,"2,960"
81,RUS,Natalia Perminova,2019-04-16,"2,960"
81,IND,Sri Krishna Priya Kudaravalli,2019-04-16,"2,960"
87,USA,Natalie Chi,2019-04-16,"2,750"
87,GER,Fabienne Deprez,2019-04-16,"2,750"
89,USA,Crystal Pan,2019-04-16,"2,580"
90,IND,Prashi Joshi,2019-04-16,"2,460"
91,SGP,Yue Yann Jaslyn Hooi,2019-04-16,"2,220"
91,EGY,Hadia Hosny,2019-04-16,"2,220"
91,IND,Ritika Thaker,2019-04-16,"2,220"
91,IND,Anura Prabhudesai,2019-04-16,"2,220"
91,INA,Dinar Dyah Ayustine,2019-04-16,"2,220"
96,CHN,Wang Si Qi,2019-04-16,"2,110"
96,KOR,Kim Na Yeong,2019-04-16,"2,110"
96,TPE,Lin Hsiang Ti,2019-04-16,"2,110"
96,TPE,Liang Ting Yu,2019-04-16,"2,110"
96,CHN,Zhou Meng,2019-04-16,"2,110"
1,THA,Ratchanok Intanon,2019-04-02,"32,390"
2,CHN,He Bing Jiao,2019-04-02,"25,860"
3,CHN,Chen Yu Fei,2019-04-02,"25,420"
4,INA,Fitriani Fitriani,2019-04-02,"22,700"
5,THA,Busanan Ongbamrungphan,2019-04-02,"22,560"
6,IND,Saina Nehwal,2019-04-02,"22,220"
7,JPN,Akane Yamaguchi,2019-04-02,"21,220"
8,JPN,Nozomi Okuhara,2019-04-02,"20,560"
9,DEN,Mia Blichfeldt,2019-04-02,"19,590"
10,KOR,Sung Jihyun,2019-04-02,"18,760"
11,USA,Beiwen Zhang,2019-04-02,"18,590"
12,DEN,Line Højmark Kjaersfeldt,2019-04-02,"18,240"
13,CHN,Han Yue,2019-04-02,"18,210"
14,CHN,Cai Yan Yan,2019-04-02,"18,140"
15,HKG,Cheung Ngan Yi,2019-04-02,"17,560"
16,CHN,Li Xue Rui,2019-04-02,"16,840"
17,CHN,Chen Xiao Xin,2019-04-02,"16,780"
18,SGP,Yeo Jia Min,2019-04-02,"16,770"
19,THA,Nitchaon Jindapol,2019-04-02,"16,540"
20,MAS,Goh Jin Wei,2019-04-02,"16,540"
21,THA,Pornpawee Chochuwong,2019-04-02,"16,410"
22,HKG,Deng Joy Xuan,2019-04-02,"16,240"
23,KOR,Kim Ga Eun,2019-04-02,"15,740"
24,ESP,Carolina Marin,2019-04-02,"15,600"
25,JPN,Saena Kawakami,2019-04-02,"15,300"
26,TPE,Tai Tzu Ying,2019-04-02,"15,240"
27,JPN,Sayaka Takahashi,2019-04-02,"14,470"
27,JPN,Aya Ohori,2019-04-02,"14,470"
29,IND,Pusarla V. Sindhu,2019-04-02,"14,460"
30,RUS,Evgeniya Kosetskaya,2019-04-02,"14,340"
31,INA,Ruselli Hartawan,2019-04-02,"14,070"
32,INA,Lyanny Alessandra Mainaky,2019-04-02,"13,850"
33,CAN,Michelle Li,2019-04-02,"13,490"
34,CHN,Zhang Yi Man,2019-04-02,"12,170"
35,HKG,Yip Pui Yin,2019-04-02,"12,160"
36,CAN,Brittney Tam,2019-04-02,"10,980"
37,SUI,Sabrina Jaquet,2019-04-02,"10,920"
38,GER,Yvonne Li,2019-04-02,"10,800"
39,INA,Gregoria Mariska Tunjung,2019-04-02,"10,490"
40,ENG,Chloe Birch,2019-04-02,"10,450"
41,INA,Yulia Yosephine Susanto,2019-04-02,"10,070"
42,JPN,Ayumi Mine,2019-04-02,"9,630"
43,SCO,Kirsty Gilmour,2019-04-02,"9,350"
44,ISR,Ksenia Polikarpova,2019-04-02,"9,340"
45,MAS,Soniia Cheah,2019-04-02,"9,110"
46,IND,Mugdha Agrey,2019-04-02,"9,060"
47,BEL,Lianne Tan,2019-04-02,"8,490"
48,IND,Riya Mookerjee,2019-04-02,"8,110"
49,TPE,Chiang Ying Li,2019-04-02,"7,250"
50,KOR,Kim Hyo Min,2019-04-02,"7,190"
51,THA,Lalinrat Chaiwan,2019-04-02,"6,920"
52,TPE,Sung Shuo Yun,2019-04-02,"6,600"
53,THA,Chananchida Jucharoen,2019-04-02,"6,560"
54,FRA,Qi Xuefei,2019-04-02,"6,370"
55,ESP,Clara Azurmendi,2019-04-02,"5,960"
55,THA,Porntip Buranaprasertsuk,2019-04-02,"5,960"
57,EST,Kristin Kuuba,2019-04-02,"5,780"
58,TPE,Pai Yu Po,2019-04-02,"5,560"
59,TUR,Neslihan Arin,2019-04-02,"5,520"
60,BUL,Linda Zetchiri,2019-04-02,"5,450"
61,ESP,Beatriz Corrales,2019-04-02,"5,220"
62,USA,Isabel Zhong,2019-04-02,"5,180"
62,IND,Vrushali Gummadi,2019-04-02,"5,180"
64,USA,Disha Gupta,2019-04-02,"5,140"
65,DEN,Julie Dawall Jakobsen,2019-04-02,"5,080"
66,IND,Sai Uttejitha Rao Chukka,2019-04-02,"4,800"
67,CHN,Ji Shu Ting,2019-04-02,"4,700"
68,NED,Soraya De Visch Eijbergen,2019-04-02,"4,630"
69,TPE,Lee Chia Hsin,2019-04-02,"4,420"
70,BUL,Mariya Mitsova,2019-04-02,"4,040"
70,TPE,Chen Su Yu,2019-04-02,"4,040"
72,MAS,Lee Ying Ying,2019-04-02,"3,890"
73,KOR,Sim Yu Jin,2019-04-02,"3,850"
74,CHN,Gao Fang Jie,2019-04-02,"3,600"
75,IND,Vaidehi Choudhari,2019-04-02,"3,510"
76,IND,Vaishnavi Reddy Jakka,2019-04-02,"3,340"
77,CHN,Li Yun,2019-04-02,"3,030"
77,KOR,Jeon Jui,2019-04-02,"3,030"
79,INA,Choirunnisa Choirunnisa,2019-04-02,"2,990"
80,ESP,Sara Peñalver,2019-04-02,"2,960"
80,TPE,Lin Ying Chun,2019-04-02,"2,960"
80,MRI,Kate Foo Kune,2019-04-02,"2,960"
80,SVK,Martina Repiska,2019-04-02,"2,960"
80,RUS,Natalia Perminova,2019-04-02,"2,960"
80,IND,Sri Krishna Priya Kudaravalli,2019-04-02,"2,960"
86,USA,Natalie Chi,2019-04-02,"2,750"
86,GER,Fabienne Deprez,2019-04-02,"2,750"
88,USA,Crystal Pan,2019-04-02,"2,580"
89,IND,Prashi Joshi,2019-04-02,"2,460"
90,EGY,Hadia Hosny,2019-04-02,"2,220"
90,IND,Ritika Thaker,2019-04-02,"2,220"
90,IND,Anura Prabhudesai,2019-04-02,"2,220"
90,INA,Dinar Dyah Ayustine,2019-04-02,"2,220"
94,CHN,Wang Si Qi,2019-04-02,"2,110"
94,KOR,Kim Na Yeong,2019-04-02,"2,110"
94,TPE,Lin Hsiang Ti,2019-04-02,"2,110"
94,TPE,Liang Ting Yu,2019-04-02,"2,110"
94,CHN,Zhou Meng,2019-04-02,"2,110"
94,CHN,Zheng Shu Ya,2019-04-02,"2,110"
94,FRA,Marie Batomene,2019-04-02,"2,110"
1,THA,Ratchanok Intanon,2019-04-09,"38,440"
2,CHN,Chen Yu Fei,2019-04-09,"33,120"
3,CHN,He Bing Jiao,2019-04-09,"31,910"
4,JPN,Akane Yamaguchi,2019-04-09,"30,570"
5,JPN,Nozomi Okuhara,2019-04-09,"28,260"
6,THA,Busanan Ongbamrungphan,2019-04-09,"26,880"
7,TPE,Tai Tzu Ying,2019-04-09,"26,240"
8,INA,Fitriani Fitriani,2019-04-09,"25,360"
9,IND,Saina Nehwal,2019-04-09,"24,880"
10,KOR,Sung Jihyun,2019-04-09,"24,810"
11,USA,Beiwen Zhang,2019-04-09,"22,910"
12,THA,Pornpawee Chochuwong,2019-04-09,"22,460"
13,DEN,Mia Blichfeldt,2019-04-09,"22,250"
14,CHN,Li Xue Rui,2019-04-09,"21,160"
15,CHN,Chen Xiao Xin,2019-04-09,"21,100"
16,DEN,Line Højmark Kjaersfeldt,2019-04-09,"20,900"
17,CHN,Han Yue,2019-04-09,"20,870"
18,MAS,Goh Jin Wei,2019-04-09,"20,860"
19,CHN,Cai Yan Yan,2019-04-09,"20,800"
20,HKG,Cheung Ngan Yi,2019-04-09,"20,220"
21,THA,Nitchaon Jindapol,2019-04-09,"19,200"
22,HKG,Deng Joy Xuan,2019-04-09,"18,900"
23,JPN,Sayaka Takahashi,2019-04-09,"18,790"
24,IND,Pusarla V. Sindhu,2019-04-09,"18,780"
25,KOR,Kim Ga Eun,2019-04-09,"18,400"
26,JPN,Aya Ohori,2019-04-09,"17,130"
27,RUS,Evgeniya Kosetskaya,2019-04-09,"17,000"
28,SGP,Yeo Jia Min,2019-04-09,"16,770"
29,ESP,Carolina Marin,2019-04-09,"15,600"
30,JPN,Saena Kawakami,2019-04-09,"15,300"
31,HKG,Yip Pui Yin,2019-04-09,"14,820"
32,INA,Ruselli Hartawan,2019-04-09,"14,070"
33,INA,Lyanny Alessandra Mainaky,2019-04-09,"13,850"
34,SCO,Kirsty Gilmour,2019-04-09,"13,670"
35,CAN,Michelle Li,2019-04-09,"13,490"
36,INA,Gregoria Mariska Tunjung,2019-04-09,"13,150"
37,ENG,Chloe Birch,2019-04-09,"13,110"
38,CHN,Zhang Yi Man,2019-04-09,"12,170"
39,MAS,Soniia Cheah,2019-04-09,"11,770"
40,CAN,Brittney Tam,2019-04-09,"10,980"
41,SUI,Sabrina Jaquet,2019-04-09,"10,920"
42,GER,Yvonne Li,2019-04-09,"10,800"
43,INA,Yulia Yosephine Susanto,2019-04-09,"10,070"
44,JPN,Ayumi Mine,2019-04-09,"9,630"
45,ISR,Ksenia Polikarpova,2019-04-09,"9,340"
46,IND,Mugdha Agrey,2019-04-09,"9,060"
47,BEL,Lianne Tan,2019-04-09,"8,490"
48,IND,Riya Mookerjee,2019-04-09,"8,110"
49,TPE,Chiang Ying Li,2019-04-09,"7,250"
50,KOR,Kim Hyo Min,2019-04-09,"7,190"
51,THA,Lalinrat Chaiwan,2019-04-09,"6,920"
52,TPE,Sung Shuo Yun,2019-04-09,"6,600"
53,THA,Chananchida Jucharoen,2019-04-09,"6,560"
54,FRA,Qi Xuefei,2019-04-09,"6,370"
55,ESP,Clara Azurmendi,2019-04-09,"5,960"
55,THA,Porntip Buranaprasertsuk,2019-04-09,"5,960"
57,EST,Kristin Kuuba,2019-04-09,"5,780"
58,TPE,Pai Yu Po,2019-04-09,"5,560"
59,TUR,Neslihan Arin,2019-04-09,"5,520"
60,BUL,Linda Zetchiri,2019-04-09,"5,450"
61,ESP,Beatriz Corrales,2019-04-09,"5,220"
62,USA,Isabel Zhong,2019-04-09,"5,180"
62,IND,Vrushali Gummadi,2019-04-09,"5,180"
64,USA,Disha Gupta,2019-04-09,"5,140"
65,DEN,Julie Dawall Jakobsen,2019-04-09,"5,080"
66,IND,Sai Uttejitha Rao Chukka,2019-04-09,"4,800"
67,CHN,Ji Shu Ting,2019-04-09,"4,700"
68,NED,Soraya De Visch Eijbergen,2019-04-09,"4,630"
69,TPE,Lee Chia Hsin,2019-04-09,"4,420"
70,BUL,Mariya Mitsova,2019-04-09,"4,040"
70,TPE,Chen Su Yu,2019-04-09,"4,040"
72,MAS,Lee Ying Ying,2019-04-09,"3,890"
73,KOR,Sim Yu Jin,2019-04-09,"3,850"
74,CHN,Gao Fang Jie,2019-04-09,"3,600"
75,IND,Vaidehi Choudhari,2019-04-09,"3,510"
76,IND,Vaishnavi Reddy Jakka,2019-04-09,"3,340"
77,CHN,Li Yun,2019-04-09,"3,030"
77,KOR,Jeon Jui,2019-04-09,"3,030"
79,INA,Choirunnisa Choirunnisa,2019-04-09,"2,990"
80,ESP,Sara Peñalver,2019-04-09,"2,960"
80,TPE,Lin Ying Chun,2019-04-09,"2,960"
80,MRI,Kate Foo Kune,2019-04-09,"2,960"
80,SVK,Martina Repiska,2019-04-09,"2,960"
80,RUS,Natalia Perminova,2019-04-09,"2,960"
80,IND,Sri Krishna Priya Kudaravalli,2019-04-09,"2,960"
86,USA,Natalie Chi,2019-04-09,"2,750"
86,GER,Fabienne Deprez,2019-04-09,"2,750"
88,USA,Crystal Pan,2019-04-09,"2,580"
89,IND,Prashi Joshi,2019-04-09,"2,460"
90,EGY,Hadia Hosny,2019-04-09,"2,220"
90,IND,Ritika Thaker,2019-04-09,"2,220"
90,IND,Anura Prabhudesai,2019-04-09,"2,220"
90,INA,Dinar Dyah Ayustine,2019-04-09,"2,220"
94,CHN,Wang Si Qi,2019-04-09,"2,110"
94,KOR,Kim Na Yeong,2019-04-09,"2,110"
94,TPE,Lin Hsiang Ti,2019-04-09,"2,110"
94,TPE,Liang Ting Yu,2019-04-09,"2,110"
94,CHN,Zhou Meng,2019-04-09,"2,110"
94,CHN,Zheng Shu Ya,2019-04-09,"2,110"
94,FRA,Marie Batomene,2019-04-09,"2,110"
1,CHN,Chen Yu Fei,2019-03-19,"25,420"
2,THA,Ratchanok Intanon,2019-03-19,"23,190"
3,INA,Fitriani Fitriani,2019-03-19,"22,700"
4,IND,Saina Nehwal,2019-03-19,"22,220"
5,JPN,Akane Yamaguchi,2019-03-19,"21,220"
6,JPN,Nozomi Okuhara,2019-03-19,"20,560"
7,KOR,Sung Jihyun,2019-03-19,"18,760"
8,DEN,Line Højmark Kjaersfeldt,2019-03-19,"18,240"
9,CHN,He Bing Jiao,2019-03-19,"18,060"
10,THA,Busanan Ongbamrungphan,2019-03-19,"17,520"
11,SGP,Yeo Jia Min,2019-03-19,"16,770"
12,MAS,Goh Jin Wei,2019-03-19,"16,540"
13,THA,Pornpawee Chochuwong,2019-03-19,"16,410"
14,KOR,Kim Ga Eun,2019-03-19,"15,740"
15,ESP,Carolina Marin,2019-03-19,"15,600"
16,TPE,Tai Tzu Ying,2019-03-19,"15,240"
17,DEN,Mia Blichfeldt,2019-03-19,"14,550"
18,CHN,Cai Yan Yan,2019-03-19,"14,540"
19,JPN,Sayaka Takahashi,2019-03-19,"14,470"
19,JPN,Aya Ohori,2019-03-19,"14,470"
21,RUS,Evgeniya Kosetskaya,2019-03-19,"14,340"
22,THA,Nitchaon Jindapol,2019-03-19,"14,320"
23,INA,Ruselli Hartawan,2019-03-19,"14,070"
24,USA,Beiwen Zhang,2019-03-19,"13,550"
25,CAN,Michelle Li,2019-03-19,"13,490"
26,CHN,Li Xue Rui,2019-03-19,"13,240"
27,CHN,Chen Xiao Xin,2019-03-19,"13,180"
28,HKG,Deng Joy Xuan,2019-03-19,"12,640"
29,HKG,Cheung Ngan Yi,2019-03-19,"12,520"
30,CHN,Zhang Yi Man,2019-03-19,"12,170"
31,CHN,Han Yue,2019-03-19,"11,790"
32,INA,Lyanny Alessandra Mainaky,2019-03-19,"11,630"
33,GER,Yvonne Li,2019-03-19,"10,800"
34,INA,Gregoria Mariska Tunjung,2019-03-19,"10,490"
35,HKG,Yip Pui Yin,2019-03-19,"9,940"
36,JPN,Saena Kawakami,2019-03-19,"9,800"
37,ENG,Chloe Birch,2019-03-19,"9,160"
38,MAS,Soniia Cheah,2019-03-19,"9,110"
39,IND,Pusarla V. Sindhu,2019-03-19,"8,040"
40,SUI,Sabrina Jaquet,2019-03-19,"7,890"
41,INA,Yulia Yosephine Susanto,2019-03-19,"7,850"
42,TPE,Chiang Ying Li,2019-03-19,"7,250"
43,KOR,Kim Hyo Min,2019-03-19,"7,190"
44,JPN,Ayumi Mine,2019-03-19,"6,600"
45,BEL,Lianne Tan,2019-03-19,"6,380"
46,CAN,Brittney Tam,2019-03-19,"6,090"
47,TPE,Pai Yu Po,2019-03-19,"5,560"
48,DEN,Julie Dawall Jakobsen,2019-03-19,"5,080"
49,ISR,Ksenia Polikarpova,2019-03-19,"5,010"
50,IND,Mugdha Agrey,2019-03-19,"4,730"
51,CHN,Ji Shu Ting,2019-03-19,"4,700"
51,THA,Lalinrat Chaiwan,2019-03-19,"4,700"
53,SCO,Kirsty Gilmour,2019-03-19,"4,670"
54,IND,Riya Mookerjee,2019-03-19,"4,510"
55,TPE,Lee Chia Hsin,2019-03-19,"4,420"
56,TPE,Chen Su Yu,2019-03-19,"4,040"
57,MAS,Lee Ying Ying,2019-03-19,"3,890"
58,ESP,Clara Azurmendi,2019-03-19,"3,850"
58,THA,Porntip Buranaprasertsuk,2019-03-19,"3,850"
58,KOR,Sim Yu Jin,2019-03-19,"3,850"
61,CHN,Gao Fang Jie,2019-03-19,"3,600"
62,NED,Soraya De Visch Eijbergen,2019-03-19,"3,340"
62,FRA,Qi Xuefei,2019-03-19,"3,340"
62,BUL,Linda Zetchiri,2019-03-19,"3,340"
62,IND,Vaishnavi Reddy Jakka,2019-03-19,"3,340"
66,CHN,Li Yun,2019-03-19,"3,030"
66,KOR,Jeon Jui,2019-03-19,"3,030"
68,ESP,Beatriz Corrales,2019-03-19,"3,000"
69,TPE,Lin Ying Chun,2019-03-19,"2,960"
69,THA,Chananchida Jucharoen,2019-03-19,"2,960"
71,EST,Kristin Kuuba,2019-03-19,"2,750"
71,USA,Natalie Chi,2019-03-19,"2,750"
71,GER,Fabienne Deprez,2019-03-19,"2,750"
71,BUL,Mariya Mitsova,2019-03-19,"2,750"
71,TPE,Sung Shuo Yun,2019-03-19,"2,750"
76,INA,Dinar Dyah Ayustine,2019-03-19,"2,220"
77,CHN,Wang Si Qi,2019-03-19,"2,110"
77,KOR,Kim Na Yeong,2019-03-19,"2,110"
77,TPE,Lin Hsiang Ti,2019-03-19,"2,110"
77,TPE,Liang Ting Yu,2019-03-19,"2,110"
77,CHN,Zhou Meng,2019-03-19,"2,110"
77,CHN,Zheng Shu Ya,2019-03-19,"2,110"
77,SGP,Chua Hui Zhen Grace,2019-03-19,"2,110"
77,JPN,Natsumi Shimoda,2019-03-19,"2,110"
85,DEN,Irina Amalie Andersen,2019-03-19,"1,670"
85,HUN,Daniella Gonda,2019-03-19,"1,670"
85,ESP,Sara Peñalver,2019-03-19,"1,670"
85,RUS,Viktoriia Vorobeva,2019-03-19,"1,670"
85,MRI,Kate Foo Kune,2019-03-19,"1,670"
85,SVK,Martina Repiska,2019-03-19,"1,670"
85,TUR,Aliye Demirbag,2019-03-19,"1,670"
85,TUR,Neslihan Arin,2019-03-19,"1,670"
85,SUI,Jenjira Stadelmann,2019-03-19,"1,670"
85,USA,Isabel Zhong,2019-03-19,"1,670"
85,RUS,Natalia Perminova,2019-03-19,"1,670"
85,IND,Vrushali Gummadi,2019-03-19,"1,670"
85,IND,Sri Krishna Priya Kudaravalli,2019-03-19,"1,670"
85,MAS,Lim Yin Fun,2019-03-19,"1,670"
99,USA,Disha Gupta,2019-03-19,"1,540"
100,AUS,Yu Chieh,2019-03-19,"1,290"
1,CHN,Chen Yu Fei,2019-03-26,"25,420"
2,THA,Ratchanok Intanon,2019-03-26,"23,190"
3,INA,Fitriani Fitriani,2019-03-26,"22,700"
4,IND,Saina Nehwal,2019-03-26,"22,220"
5,JPN,Akane Yamaguchi,2019-03-26,"21,220"
6,JPN,Nozomi Okuhara,2019-03-26,"20,560"
7,KOR,Sung Jihyun,2019-03-26,"18,760"
8,DEN,Line Højmark Kjaersfeldt,2019-03-26,"18,240"
9,CHN,He Bing Jiao,2019-03-26,"18,060"
10,THA,Busanan Ongbamrungphan,2019-03-26,"17,520"
11,SGP,Yeo Jia Min,2019-03-26,"16,770"
12,MAS,Goh Jin Wei,2019-03-26,"16,540"
13,THA,Pornpawee Chochuwong,2019-03-26,"16,410"
14,KOR,Kim Ga Eun,2019-03-26,"15,740"
15,ESP,Carolina Marin,2019-03-26,"15,600"
16,JPN,Saena Kawakami,2019-03-26,"15,300"
17,TPE,Tai Tzu Ying,2019-03-26,"15,240"
18,DEN,Mia Blichfeldt,2019-03-26,"14,550"
19,CHN,Cai Yan Yan,2019-03-26,"14,540"
20,JPN,Sayaka Takahashi,2019-03-26,"14,470"
20,JPN,Aya Ohori,2019-03-26,"14,470"
22,RUS,Evgeniya Kosetskaya,2019-03-26,"14,340"
23,THA,Nitchaon Jindapol,2019-03-26,"14,320"
24,INA,Ruselli Hartawan,2019-03-26,"14,070"
25,USA,Beiwen Zhang,2019-03-26,"13,550"
26,CAN,Michelle Li,2019-03-26,"13,490"
27,CHN,Li Xue Rui,2019-03-26,"13,240"
28,CHN,Chen Xiao Xin,2019-03-26,"13,180"
29,HKG,Deng Joy Xuan,2019-03-26,"12,640"
30,HKG,Cheung Ngan Yi,2019-03-26,"12,520"
31,CHN,Zhang Yi Man,2019-03-26,"12,170"
32,CHN,Han Yue,2019-03-26,"11,790"
33,INA,Lyanny Alessandra Mainaky,2019-03-26,"11,630"
34,SUI,Sabrina Jaquet,2019-03-26,"10,920"
35,GER,Yvonne Li,2019-03-26,"10,800"
36,INA,Gregoria Mariska Tunjung,2019-03-26,"10,490"
37,ENG,Chloe Birch,2019-03-26,"10,450"
38,HKG,Yip Pui Yin,2019-03-26,"9,940"
39,JPN,Ayumi Mine,2019-03-26,"9,630"
40,SCO,Kirsty Gilmour,2019-03-26,"9,350"
41,MAS,Soniia Cheah,2019-03-26,"9,110"
42,BEL,Lianne Tan,2019-03-26,"8,490"
43,IND,Pusarla V. Sindhu,2019-03-26,"8,040"
44,INA,Yulia Yosephine Susanto,2019-03-26,"7,850"
45,CAN,Brittney Tam,2019-03-26,"7,380"
46,TPE,Chiang Ying Li,2019-03-26,"7,250"
47,KOR,Kim Hyo Min,2019-03-26,"7,190"
48,ISR,Ksenia Polikarpova,2019-03-26,"7,120"
49,IND,Mugdha Agrey,2019-03-26,"6,840"
50,TPE,Sung Shuo Yun,2019-03-26,"6,600"
51,FRA,Qi Xuefei,2019-03-26,"6,370"
52,ESP,Clara Azurmendi,2019-03-26,"5,960"
52,THA,Porntip Buranaprasertsuk,2019-03-26,"5,960"
54,EST,Kristin Kuuba,2019-03-26,"5,780"
55,TPE,Pai Yu Po,2019-03-26,"5,560"
56,TUR,Neslihan Arin,2019-03-26,"5,520"
57,BUL,Linda Zetchiri,2019-03-26,"5,450"
58,DEN,Julie Dawall Jakobsen,2019-03-26,"5,080"
59,CHN,Ji Shu Ting,2019-03-26,"4,700"
59,THA,Lalinrat Chaiwan,2019-03-26,"4,700"
61,NED,Soraya De Visch Eijbergen,2019-03-26,"4,630"
62,IND,Riya Mookerjee,2019-03-26,"4,510"
63,TPE,Lee Chia Hsin,2019-03-26,"4,420"
64,BUL,Mariya Mitsova,2019-03-26,"4,040"
64,TPE,Chen Su Yu,2019-03-26,"4,040"
66,MAS,Lee Ying Ying,2019-03-26,"3,890"
67,KOR,Sim Yu Jin,2019-03-26,"3,850"
68,CHN,Gao Fang Jie,2019-03-26,"3,600"
69,IND,Vaishnavi Reddy Jakka,2019-03-26,"3,340"
70,CHN,Li Yun,2019-03-26,"3,030"
70,KOR,Jeon Jui,2019-03-26,"3,030"
72,ESP,Beatriz Corrales,2019-03-26,"3,000"
73,INA,Choirunnisa Choirunnisa,2019-03-26,"2,990"
74,ESP,Sara Peñalver,2019-03-26,"2,960"
74,TPE,Lin Ying Chun,2019-03-26,"2,960"
74,MRI,Kate Foo Kune,2019-03-26,"2,960"
74,SVK,Martina Repiska,2019-03-26,"2,960"
74,USA,Isabel Zhong,2019-03-26,"2,960"
74,RUS,Natalia Perminova,2019-03-26,"2,960"
74,IND,Vrushali Gummadi,2019-03-26,"2,960"
74,IND,Sri Krishna Priya Kudaravalli,2019-03-26,"2,960"
74,THA,Chananchida Jucharoen,2019-03-26,"2,960"
83,USA,Natalie Chi,2019-03-26,"2,750"
83,GER,Fabienne Deprez,2019-03-26,"2,750"
85,USA,Crystal Pan,2019-03-26,"2,580"
85,IND,Sai Uttejitha Rao Chukka,2019-03-26,"2,580"
87,INA,Dinar Dyah Ayustine,2019-03-26,"2,220"
88,CHN,Wang Si Qi,2019-03-26,"2,110"
88,KOR,Kim Na Yeong,2019-03-26,"2,110"
88,TPE,Lin Hsiang Ti,2019-03-26,"2,110"
88,TPE,Liang Ting Yu,2019-03-26,"2,110"
88,CHN,Zhou Meng,2019-03-26,"2,110"
88,CHN,Zheng Shu Ya,2019-03-26,"2,110"
88,FRA,Marie Batomene,2019-03-26,"2,110"
88,SGP,Chua Hui Zhen Grace,2019-03-26,"2,110"
88,JPN,Natsumi Shimoda,2019-03-26,"2,110"
97,HUN,Daniella Gonda,2019-03-26,"1,910"
98,DEN,Irina Amalie Andersen,2019-03-26,"1,670"
98,RUS,Viktoriia Vorobeva,2019-03-26,"1,670"
98,TUR,Aliye Demirbag,2019-03-26,"1,670"
1,THA,Ratchanok Intanon,2019-03-12,"23,190"
2,INA,Fitriani Fitriani,2019-03-12,"22,700"
3,IND,Saina Nehwal,2019-03-12,"22,220"
4,JPN,Akane Yamaguchi,2019-03-12,"21,220"
5,JPN,Nozomi Okuhara,2019-03-12,"20,560"
6,CHN,Chen Yu Fei,2019-03-12,"18,420"
7,DEN,Line Højmark Kjaersfeldt,2019-03-12,"18,240"
8,CHN,He Bing Jiao,2019-03-12,"18,060"
9,THA,Busanan Ongbamrungphan,2019-03-12,"17,520"
10,SGP,Yeo Jia Min,2019-03-12,"16,770"
11,MAS,Goh Jin Wei,2019-03-12,"16,540"
12,THA,Pornpawee Chochuwong,2019-03-12,"16,410"
13,ESP,Carolina Marin,2019-03-12,"15,600"
14,TPE,Tai Tzu Ying,2019-03-12,"15,240"
15,DEN,Mia Blichfeldt,2019-03-12,"14,550"
16,CHN,Cai Yan Yan,2019-03-12,"14,540"
17,JPN,Sayaka Takahashi,2019-03-12,"14,470"
17,JPN,Aya Ohori,2019-03-12,"14,470"
19,THA,Nitchaon Jindapol,2019-03-12,"14,320"
20,INA,Ruselli Hartawan,2019-03-12,"14,070"
21,KOR,Sung Jihyun,2019-03-12,"13,860"
22,CHN,Li Xue Rui,2019-03-12,"13,240"
23,CHN,Chen Xiao Xin,2019-03-12,"13,180"
24,HKG,Deng Joy Xuan,2019-03-12,"12,640"
25,HKG,Cheung Ngan Yi,2019-03-12,"12,520"
26,CHN,Han Yue,2019-03-12,"11,790"
27,INA,Lyanny Alessandra Mainaky,2019-03-12,"11,630"
28,CAN,Michelle Li,2019-03-12,"10,740"
29,RUS,Evgeniya Kosetskaya,2019-03-12,"10,490"
29,INA,Gregoria Mariska Tunjung,2019-03-12,"10,490"
31,KOR,Kim Ga Eun,2019-03-12,"10,240"
32,HKG,Yip Pui Yin,2019-03-12,"9,940"
33,MAS,Soniia Cheah,2019-03-12,"9,110"
34,USA,Beiwen Zhang,2019-03-12,"8,650"
35,GER,Yvonne Li,2019-03-12,"8,050"
36,IND,Pusarla V. Sindhu,2019-03-12,"8,040"
37,INA,Yulia Yosephine Susanto,2019-03-12,"7,850"
38,CHN,Zhang Yi Man,2019-03-12,"7,490"
38,ENG,Chloe Birch,2019-03-12,"7,490"
40,SUI,Sabrina Jaquet,2019-03-12,"6,220"
41,TPE,Chiang Ying Li,2019-03-12,"5,960"
42,TPE,Pai Yu Po,2019-03-12,"5,560"
43,IND,Mugdha Agrey,2019-03-12,"4,730"
44,SCO,Kirsty Gilmour,2019-03-12,"4,670"
45,MAS,Lee Ying Ying,2019-03-12,"3,890"
46,THA,Porntip Buranaprasertsuk,2019-03-12,"3,850"
46,JPN,Saena Kawakami,2019-03-12,"3,850"
48,BEL,Lianne Tan,2019-03-12,"3,630"
49,CHN,Gao Fang Jie,2019-03-12,"3,600"
50,KOR,Kim Hyo Min,2019-03-12,"3,340"
50,CAN,Brittney Tam,2019-03-12,"3,340"
50,ISR,Ksenia Polikarpova,2019-03-12,"3,340"
